Data set,layers,position_range,velocity_range,omega,c1,c2,vmax,pop_size,loss1,loss2,average
soybean,1,10,1,0.5,0.1,0.9,15,10,60,46.6666666666667,82.2222222222222
soybean,1,10,1,0.8,0.1,0.9,7,100,60,46.6666666666667,47.1111111111111
soybean,1,10,1,0.5,0.1,5,1,10,60,46.6666666666667,82.2222222222222
soybean,1,10,1,0.8,0.5,0.5,7,10,60,46.6666666666667,82.2222222222222
soybean,1,10,1,0.8,0.5,0.9,1,10,60,46.6666666666667,75.1111111111111
soybean,1,10,1,0.8,0.5,0.9,15,1000,60,46.6666666666667,59.1111111111111
soybean,1,10,1,0.8,0.5,5,7,10,60,46.6666666666667,58.2222222222222
soybean,1,10,1,0.5,0.5,5,15,100,60,46.6666666666667,48.8888888888889
soybean,1,10,1,0.8,0.5,5,1,10,60,46.6666666666667,33.7777777777778
soybean,1,10,1,0.8,0.5,5,1,100,60,46.6666666666667,33.7777777777778
soybean,1,10,1,0.5,0.9,0.5,15,10,60,46.6666666666667,82.2222222222222
soybean,1,10,1,0.5,0.9,0.5,7,100,60,46.6666666666667,65.5555555555556
soybean,1,10,1,0.8,0.9,0.5,15,100,60,46.6666666666667,42.8888888888889
soybean,1,10,1,0.8,0.9,0.9,7,10,60,46.6666666666667,73.3333333333333
soybean,1,10,1,0.8,0.9,5,1,100,60,46.6666666666667,26.5079365079365
soybean,1,10,1,0.5,5,5,7,100,60,46.6666666666667,75.1111111111111
soybean,1,10,1,0.8,0.1,0.5,15,10,60,50,50
soybean,1,10,1,0.8,0.1,0.9,1,100,60,50,42.4444444444444
soybean,1,10,1,0.8,0.5,0.1,15,10,60,50,76.2222222222222
soybean,1,10,1,0.5,0.9,0.1,7,10,60,50,83.3333333333333
soybean,1,10,1,0.5,0.9,0.5,7,10,60,50,65.5555555555556
soybean,1,10,1,0.8,0.9,0.9,1,1000,60,50,61.1111111111111
soybean,1,10,1,0.8,0.9,5,15,1000,60,50,20
soybean,1,10,1,0.8,5,0.9,7,100,60,50,52.6666666666667
soybean,1,10,1,0.8,5,0.9,1,1000,60,50,50.6666666666667
soybean,1,10,1,0.5,0.1,0.1,15,10,60,52,84
soybean,1,10,1,0.5,0.1,5,15,10,60,52,74.6666666666667
soybean,1,10,1,0.8,0.1,5,1,100,60,52,50.6666666666667
soybean,1,10,1,0.5,0.5,0.9,1,10,60,52,69.5555555555556
soybean,1,10,1,0.5,0.9,0.5,15,10,60,52,84
soybean,1,10,1,0.8,0.9,0.9,1,100,60,52,71.7777777777778
soybean,1,10,1,0.8,5,5,7,1000,60,52,28.8888888888889
soybean,1,10,1,0.8,0.1,0.1,1,10,60,53.3333333333333,84.4444444444444
soybean,1,10,1,0.5,0.1,0.5,15,10,60,53.3333333333333,75.5555555555555
soybean,1,10,1,0.5,0.1,0.9,7,10,60,53.3333333333333,84.4444444444444
soybean,1,10,1,0.8,0.1,5,15,100,60,53.3333333333333,36.6666666666667
soybean,1,10,1,0.5,0.5,0.1,1,10,60,53.3333333333333,84.4444444444444
soybean,1,10,1,0.8,0.9,0.9,1,100,60,53.3333333333333,61.1111111111111
soybean,1,10,1,0.8,5,0.5,1,10,60,53.3333333333333,32
soybean,1,10,1,0.8,5,0.9,7,100,60,53.3333333333333,53.7777777777778
soybean,1,10,1,0.8,0.1,5,15,10,60,56.6666666666667,71.1111111111111
soybean,1,10,1,0.8,0.1,5,15,100,60,56.6666666666667,71.1111111111111
soybean,1,10,1,0.8,0.5,0.1,1,10,60,56.6666666666667,85.5555555555556
soybean,1,10,1,0.5,0.5,0.9,1,1000,60,56.6666666666667,69.5555555555556
soybean,1,10,1,0.5,0.5,5,15,1000,60,56.6666666666667,56.984126984127
soybean,1,10,1,0.5,0.9,0.9,15,10,60,56.6666666666667,76.6666666666667
soybean,1,10,1,0.8,0.9,0.9,15,1000,60,56.6666666666667,32.6666666666667
soybean,1,10,1,0.8,0.1,5,15,1000,60,58.6666666666667,57.3333333333333
soybean,1,10,1,0.5,0.5,0.9,15,10,60,58.6666666666667,86.2222222222222
soybean,1,10,1,0.8,0.5,0.9,15,10,60,58.6666666666667,59.1111111111111
soybean,1,10,1,0.8,0.5,5,1,1000,60,58.6666666666667,36.0634920634921
soybean,1,10,1,0.5,0.9,0.1,15,10,60,58.6666666666667,86.2222222222222
soybean,1,10,1,0.5,0.9,0.9,15,10,60,58.6666666666667,86.2222222222222
soybean,1,10,1,0.5,5,0.1,15,10,60,58.6666666666667,86.2222222222222
soybean,1,10,1,0.5,0.5,0.1,7,100,60,60,68.8888888888889
soybean,1,10,1,0.8,0.5,5,7,100,60,60,53.6507936507937
soybean,1,10,1,0.8,0.5,5,7,10,60,60,46.6666666666667
soybean,1,10,1,0.5,0.9,0.1,1,10,60,60,86.6666666666667
soybean,1,10,1,0.8,0.9,5,15,1000,60,60,32
soybean,1,10,1,0.8,5,0.5,1,100,60,60,79.5555555555556
soybean,1,10,1,0.5,5,0.9,15,10,60,60,86.6666666666667
soybean,1,10,1,0.8,0.1,0.1,7,10,60,62,61.6190476190476
soybean,1,10,1,0.8,5,0.1,15,10,60,62,87.3333333333333
soybean,1,10,1,0.8,0.9,0.9,1,10,60,63.3333333333333,71.7777777777778
soybean,1,10,1,0.8,0.1,5,7,100,60,66.6666666666667,57.3333333333334
soybean,1,10,1,0.5,0.1,0.1,7,10,60,68,89.3333333333333
soybean,1,10,1,0.8,5,0.9,1,10,60,70,83.3333333333333
soybean,1,10,1,0.5,0.9,5,15,100,60,74.6666666666667,73.2222222222222
soybean,1,10,1,0.8,0.1,0.1,15,10,40,22.8571428571429,74.2857142857143
soybean,1,10,1,0.8,0.1,0.1,7,100,40,22.8571428571429,61.6190476190476
soybean,1,10,1,0.8,0.1,0.5,1,10,40,22.8571428571429,56.0634920634921
soybean,1,10,1,0.8,0.1,0.9,1,1000,40,22.8571428571429,59.6825396825397
soybean,1,10,1,0.8,0.1,0.9,1,10,40,22.8571428571429,42.7301587301588
soybean,1,10,1,0.5,0.1,5,7,10,40,22.8571428571429,74.2857142857143
soybean,1,10,1,0.8,0.1,5,1,100,40,22.8571428571429,41.2698412698413
soybean,1,10,1,0.8,0.1,5,1,1000,40,22.8571428571429,41.2698412698413
soybean,1,10,1,0.8,0.1,5,1,10,40,22.8571428571429,18.0634920634921
soybean,1,10,1,0.8,0.5,0.1,7,10,40,22.8571428571429,74.2857142857143
soybean,1,10,1,0.8,0.5,0.1,15,10,40,22.8571428571429,54.2857142857143
soybean,1,10,1,0.8,0.5,0.5,1,10,40,22.8571428571429,74.2857142857143
soybean,1,10,1,0.8,0.5,5,15,10,40,22.8571428571429,67.1746031746032
soybean,1,10,1,0.8,0.5,5,7,10,40,22.8571428571429,53.6507936507937
soybean,1,10,1,0.8,0.5,5,1,100,40,22.8571428571429,36.0634920634921
soybean,1,10,1,0.8,0.9,0.1,7,10,40,22.8571428571429,74.2857142857143
soybean,1,10,1,0.8,0.9,0.5,7,10,40,22.8571428571429,67.6190476190476
soybean,1,10,1,0.5,0.9,0.9,7,10,40,22.8571428571429,74.2857142857143
soybean,1,10,1,0.8,0.9,5,1,10,40,22.8571428571429,39.6825396825397
soybean,1,10,1,0.8,0.9,5,1,1000,40,22.8571428571429,39.6825396825397
soybean,1,10,1,0.8,0.9,5,1,1000,40,22.8571428571429,26.5079365079365
soybean,1,10,1,0.8,5,0.5,15,10,40,22.8571428571429,67.6190476190476
soybean,1,10,1,0.8,5,0.5,7,10,40,22.8571428571429,50.952380952381
soybean,1,10,1,0.5,5,0.9,7,10,40,22.8571428571429,74.2857142857143
soybean,1,10,1,0.8,5,5,1,100,40,22.8571428571429,70.2857142857143
soybean,1,10,1,0.8,5,5,15,100,40,22.8571428571429,23.1746031746032
soybean,1,10,1,0.5,0.1,0.1,7,10,40,23.3333333333333,74.4444444444444
soybean,1,10,1,0.8,0.1,5,1,1000,40,23.3333333333333,18.0634920634921
soybean,1,10,1,0.5,0.5,0.9,15,10,40,23.3333333333333,65.1111111111111
soybean,1,10,1,0.5,0.1,0.9,7,10,40,26.6666666666667,75.5555555555556
soybean,1,10,1,0.8,0.1,0.9,1,1000,40,26.6666666666667,42.7301587301588
soybean,1,10,1,0.8,0.1,5,7,10,40,26.6666666666667,57.3333333333334
soybean,1,10,1,0.8,0.1,5,15,10,40,26.6666666666667,36.6666666666667
soybean,1,10,1,0.5,0.5,0.1,7,10,40,26.6666666666667,75.5555555555556
soybean,1,10,1,0.5,0.5,5,7,100,40,26.6666666666667,44.4444444444445
soybean,1,10,1,0.8,0.5,5,1,10,40,26.6666666666667,36.0634920634921
soybean,1,10,1,0.5,0.9,0.5,7,10,40,26.6666666666667,75.5555555555556
soybean,1,10,1,0.8,0.9,0.5,7,10,40,26.6666666666667,75.5555555555556
soybean,1,10,1,0.8,0.9,0.5,15,10,40,26.6666666666667,75.5555555555556
soybean,1,10,1,0.5,0.9,5,15,10,40,26.6666666666667,53.3333333333333
soybean,1,10,1,0.8,0.9,5,7,1000,40,26.6666666666667,18.6666666666667
soybean,1,10,1,0.8,5,0.1,7,10,40,26.6666666666667,75.5555555555556
soybean,1,10,1,0.8,5,5,1,10,40,26.6666666666667,57.3333333333333
soybean,1,10,1,0.5,5,5,15,10,40,26.6666666666667,48.8888888888889
soybean,1,10,1,0.8,5,5,7,100,40,26.6666666666667,28.8888888888889
soybean,1,10,1,0.8,0.5,5,7,100,40,28,58.2222222222222
soybean,1,10,1,0.8,0.9,0.1,15,10,40,28,76
soybean,1,10,1,0.8,0.9,0.5,1,100,40,28,54.2222222222222
soybean,1,10,1,0.8,0.9,0.9,15,100,40,28,32.6666666666667
soybean,1,10,1,0.8,0.9,5,7,100,40,28,26.6666666666667
soybean,1,10,1,0.8,5,5,1,10,40,28,42.6666666666667
soybean,1,10,1,0.8,0.1,0.9,15,10,40,30,60.6666666666667
soybean,1,10,1,0.8,0.1,5,7,100,40,30,36.6666666666667
soybean,1,10,1,0.8,0.1,5,15,1000,40,30,36.6666666666667
soybean,1,10,1,0.8,0.5,0.5,1,100,40,30,54.4444444444444
soybean,1,10,1,0.8,0.5,0.9,1,100,40,30,45.5555555555556
soybean,1,10,1,0.8,5,0.5,7,100,40,30,50.952380952381
soybean,1,10,1,0.8,5,0.9,1,10,40,30,50.6666666666667
soybean,1,10,1,0.8,0.1,0.9,15,100,40,32,44
soybean,1,10,1,0.8,0.1,0.9,1,10,40,32,42.4444444444444
soybean,1,10,1,0.5,0.5,0.5,15,10,40,32,77.3333333333333
soybean,1,10,1,0.5,0.9,5,7,10,40,32,50.6666666666667
soybean,1,10,1,0.5,5,0.9,1,10,40,32,77.3333333333333
soybean,1,10,1,0.8,0.1,0.5,1,10,40,33.3333333333333,47.3333333333333
soybean,1,10,1,0.8,0.5,0.5,1,10,40,33.3333333333333,54.4444444444444
soybean,1,10,1,0.5,0.9,5,15,100,40,33.3333333333333,53.3333333333333
soybean,1,10,1,0.8,0.1,0.9,7,10,40,34.2857142857143,78.0952380952381
soybean,1,10,1,0.5,0.5,5,15,100,40,34.2857142857143,56.984126984127
soybean,1,10,1,0.5,0.9,0.5,15,10,40,34.2857142857143,78.0952380952381
soybean,1,10,1,0.8,0.1,0.9,7,10,40,34.6666666666667,38.8888888888889
soybean,1,10,1,0.8,0.9,0.5,1,10,40,34.6666666666667,54.2222222222222
soybean,1,10,1,0.8,5,0.5,1,1000,40,34.6666666666667,32
soybean,1,10,1,0.8,5,0.9,15,10,40,34.6666666666667,78.2222222222222
soybean,1,10,1,0.5,0.5,5,15,10,40,36,48
soybean,1,10,1,0.8,0.1,0.5,1,100,40,36.6666666666667,47.3333333333333
soybean,1,10,1,0.8,0.9,0.1,15,10,40,36.6666666666667,78.8888888888889
soybean,1,10,1,0.5,5,0.5,7,10,40,36.6666666666667,78.8888888888889
soybean,1,10,1,0.5,0.1,0.5,7,10,40,40,80
soybean,1,10,1,0.8,0.1,0.5,1,10,40,40,80
soybean,1,10,1,0.8,0.5,0.1,15,100,40,40,54.2857142857143
soybean,1,10,1,0.5,0.5,0.5,7,10,40,40,80
soybean,1,10,1,0.8,0.9,0.1,7,10,40,40,80
soybean,1,10,1,0.8,5,0.1,15,10,40,40,15.5555555555556
soybean,1,10,1,0.8,5,0.9,1,100,40,40,61.7777777777778
soybean,1,10,1,0.8,5,5,15,100,40,40,26.6666666666667
soybean,1,10,1,0.8,5,5,15,1000,40,40,26.6666666666667
soybean,1,10,1,0.5,0.1,0.1,1,10,40,46.6666666666667,82.2222222222222
soybean,1,10,1,0.5,0.5,0.1,7,10,40,46.6666666666667,68.8888888888889
soybean,1,10,1,0.5,0.9,0.1,1,10,40,46.6666666666667,82.2222222222222
soybean,1,10,1,0.5,5,0.5,7,10,40,46.6666666666667,82.2222222222222
soybean,1,10,1,0.8,0.1,0.5,7,10,40,48,82.6666666666667
soybean,1,10,1,0.8,0.5,5,1,10,40,50,65
soybean,1,10,1,0.5,0.5,0.9,7,10,20,6.66666666666667,68.8888888888889
soybean,1,10,1,0.8,0.5,0.9,1,10,20,6.66666666666667,45.5555555555556
soybean,1,10,1,0.8,0.5,0.9,7,100,20,6.66666666666667,41.3333333333333
soybean,1,10,1,0.8,0.5,0.9,15,10,20,6.66666666666667,30.6666666666667
soybean,1,10,1,0.5,0.5,5,7,10,20,6.66666666666667,44.4444444444445
soybean,1,10,1,0.5,0.9,5,7,10,20,6.66666666666667,37.7777777777778
soybean,1,10,1,0.5,0.9,5,7,100,20,6.66666666666667,37.7777777777778
soybean,1,10,1,0.8,0.9,5,7,10,20,6.66666666666667,26.6666666666667
soybean,1,10,1,0.8,5,0.1,15,100,20,6.66666666666667,15.5555555555556
soybean,1,10,1,0.8,5,0.5,15,100,20,6.66666666666667,30
soybean,1,10,1,0.8,0.1,0.5,7,10,20,8,39.3333333333333
soybean,1,10,1,0.8,0.1,5,7,10,20,8,36.6666666666667
soybean,1,10,1,0.5,0.1,5,7,100,20,8,32.6666666666667
soybean,1,10,1,0.8,0.1,5,1,100,20,8,18.0634920634921
soybean,1,10,1,0.5,0.5,0.5,15,10,20,8,36
soybean,1,10,1,0.5,0.5,5,15,1000,20,8,48
soybean,1,10,1,0.8,0.5,5,7,100,20,8,46.6666666666667
soybean,1,10,1,0.8,0.5,5,1,1000,20,8,33.7777777777778
soybean,1,10,1,0.8,5,0.5,1,100,20,8,32
soybean,1,10,1,0.8,5,0.9,15,10,20,8,60
soybean,1,10,1,0.8,5,0.9,7,10,20,8,53.7777777777778
soybean,1,10,1,0.8,5,0.9,7,10,20,8,52.6666666666667
soybean,1,10,1,0.8,5,5,7,10,20,8,28.8888888888889
soybean,1,10,1,0.5,0.1,0.1,1,10,20,10,61.1111111111111
soybean,1,10,1,0.8,0.1,0.5,7,100,20,10,39.3333333333333
soybean,1,10,1,0.8,0.1,0.9,7,100,20,10,38.8888888888889
soybean,1,10,1,0.5,0.1,5,7,10,20,10,32.6666666666667
soybean,1,10,1,0.8,0.9,0.5,15,10,20,10,42.8888888888889
soybean,1,10,1,0.8,0.9,5,1,10,20,10,26.5079365079365
soybean,1,10,1,0.8,0.9,5,15,10,20,10,20
soybean,1,10,1,0.8,5,0.5,15,10,20,10,30
soybean,1,10,1,0.5,5,0.9,15,10,20,10,61.1111111111111
soybean,1,10,1,0.5,5,5,7,10,20,10,70
soybean,1,10,1,0.8,5,5,7,100,20,10,10
soybean,1,10,1,0.8,0.1,5,15,10,20,13.3333333333333,57.3333333333333
soybean,1,10,1,0.5,0.1,5,15,10,20,13.3333333333333,43.5555555555555
soybean,1,10,1,0.8,0.5,0.9,7,10,20,13.3333333333333,57.3333333333333
soybean,1,10,1,0.8,0.5,0.9,15,100,20,13.3333333333333,30.6666666666667
soybean,1,10,1,0.8,0.9,0.5,7,10,20,13.3333333333333,64.4444444444444
soybean,1,10,1,0.8,0.9,0.9,15,10,20,13.3333333333333,32.6666666666667
soybean,1,10,1,0.8,0.9,5,7,100,20,13.3333333333333,18.6666666666667
soybean,1,10,1,0.8,5,0.1,7,100,20,13.3333333333333,62.2222222222222
soybean,1,10,1,0.8,0.1,0.9,7,10,20,16,47.1111111111111
soybean,1,10,1,0.8,0.9,0.5,1,10,20,16,72
soybean,1,10,1,0.8,0.9,5,15,10,20,16,32
soybean,1,10,1,0.8,0.9,5,7,10,20,16,18.6666666666667
soybean,1,10,1,0.8,5,0.1,15,10,20,16,72
soybean,1,10,1,0.5,5,0.5,15,10,20,16,72
soybean,1,10,1,0.8,5,0.5,7,100,20,16,29.3333333333333
soybean,1,10,1,0.5,5,5,15,10,20,16,53.7777777777778
soybean,1,10,1,0.5,0.1,0.1,1,10,20,20,73.3333333333333
soybean,1,10,1,0.8,0.5,0.1,7,10,20,20,73.3333333333333
soybean,1,10,1,0.8,0.5,0.5,15,10,20,20,64
soybean,1,10,1,0.5,0.9,0.1,7,10,20,20,64.4444444444444
soybean,1,10,1,0.8,0.9,5,7,10,20,20,73.3333333333333
soybean,1,10,1,0.5,0.9,5,7,100,20,20,50.6666666666667
soybean,1,10,1,0.8,0.9,5,15,100,20,20,32
soybean,1,10,1,0.5,5,5,15,100,20,20,48.8888888888889
soybean,1,10,1,0.8,5,5,1,100,20,20,42.6666666666667
soybean,1,10,1,0.8,5,5,15,10,20,20,23.1746031746032
soybean,1,10,1,0.8,5,5,7,10,20,20,10
soybean,1,10,1,0.5,0.1,0.5,1,10,20,26.6666666666667,66.2222222222222
soybean,1,10,1,0.5,0.5,0.5,7,10,20,26.6666666666667,75.5555555555556
soybean,1,10,1,0.8,5,5,7,100,20,26.6666666666667,42.2222222222222
soybean,1,10,1,0.8,5,5,15,1000,20,26.6666666666667,23.1746031746032
soybean,1,10,1,0.8,0.5,0.5,7,10,20,30,76.6666666666667
soybean,1,10,1,0.8,0.5,0.5,15,10,20,30,76.6666666666667
soybean,1,10,1,0.5,5,0.1,1,10,20,30,76.6666666666667
soybean,1,10,1,0.5,0.1,0.5,15,10,0,0,66.6666666666667
soybean,1,10,1,0.8,0.1,0.5,7,10,0,0,66.6666666666667
soybean,1,10,1,0.8,0.1,0.5,15,100,0,0,50
soybean,1,10,1,0.5,0.1,0.9,7,10,0,0,66.6666666666667
soybean,1,10,1,0.8,0.1,0.9,15,10,0,0,44
soybean,1,10,1,0.5,0.1,5,15,10,0,0,66.6666666666667
soybean,1,10,1,0.8,0.1,5,1,10,0,0,50.6666666666667
soybean,1,10,1,0.5,0.5,0.5,7,10,0,0,66.6666666666667
soybean,1,10,1,0.8,0.5,0.5,7,10,0,0,57.7777777777778
soybean,1,10,1,0.5,0.5,0.5,15,100,0,0,36
soybean,1,10,1,0.5,0.5,0.9,15,10,0,0,66.6666666666667
soybean,1,10,1,0.8,0.5,0.9,7,10,0,0,66.6666666666667
soybean,1,10,1,0.5,0.5,5,7,10,0,0,66.6666666666667
soybean,1,10,1,0.5,0.5,5,15,10,0,0,48.8888888888889
soybean,1,10,1,0.8,0.5,5,15,10,0,0,39.1111111111111
soybean,1,10,1,0.8,0.9,5,1,10,0,0,26.6666666666667
soybean,1,10,1,0.8,0.9,5,1,100,0,0,26.6666666666667
soybean,1,10,1,0.8,0.9,5,15,100,0,0,20
soybean,1,10,1,0.8,5,0.1,7,10,0,0,66.6666666666667
soybean,1,10,1,0.8,5,0.1,15,1000,0,0,15.5555555555556
soybean,1,10,1,0.8,5,0.5,7,10,0,0,29.3333333333333
soybean,1,10,1,0.8,5,0.9,15,10,0,0,66.6666666666667
soybean,1,10,1,0.5,5,5,15,10,0,0,66.6666666666667
soybean,1,10,1,0.8,5,5,15,10,0,0,59.3650793650794
soybean,1,10,1,0.8,5,5,7,10,0,0,42.2222222222222
soybean,1,10,1,0.8,5,5,15,10,0,0,26.6666666666667
soybean,1,10,1,0.8,5,5,7,1000,0,0,10
soybean,2,10,1,0.5,0.1,0.1,7,10,100,100,100
soybean,2,10,1,0.5,0.1,0.1,7,100,100,100,100
soybean,2,10,1,0.5,0.1,0.1,7,1000,100,100,100
soybean,2,10,1,0.5,0.1,0.1,15,10,100,100,100
soybean,2,10,1,0.5,0.1,0.1,15,10,100,100,100
soybean,2,10,1,0.5,0.1,0.1,15,100,100,100,100
soybean,2,10,1,0.5,0.1,0.1,15,100,100,100,100
soybean,2,10,1,0.5,0.1,0.1,15,1000,100,100,100
soybean,2,10,1,0.5,0.1,0.1,15,1000,100,100,100
soybean,2,10,1,0.8,0.1,0.1,1,10,100,100,100
soybean,2,10,1,0.8,0.1,0.1,1,100,100,100,100
soybean,2,10,1,0.8,0.1,0.1,1,1000,100,100,100
soybean,2,10,1,0.8,0.1,0.1,15,100,100,100,93.3333333333333
soybean,2,10,1,0.8,0.1,0.1,15,1000,100,100,93.3333333333333
soybean,2,10,1,0.8,0.1,0.1,1,100,100,100,91.5555555555556
soybean,2,10,1,0.8,0.1,0.1,1,1000,100,100,91.5555555555556
soybean,2,10,1,0.5,0.1,0.1,7,100,100,100,80.8888888888889
soybean,2,10,1,0.5,0.1,0.1,7,1000,100,100,80.8888888888889
soybean,2,10,1,0.5,0.1,0.1,15,100,100,100,77.3333333333333
soybean,2,10,1,0.5,0.1,0.1,15,1000,100,100,77.3333333333333
soybean,2,10,1,0.5,0.1,0.1,7,100,100,100,76
soybean,2,10,1,0.5,0.1,0.1,7,1000,100,100,76
soybean,2,10,1,0.8,0.1,0.1,1,10,100,100,75.5555555555556
soybean,2,10,1,0.8,0.1,0.1,1,1000,100,100,75.5555555555556
soybean,2,10,1,0.8,0.1,0.1,15,100,100,100,75.5555555555556
soybean,2,10,1,0.8,0.1,0.1,15,1000,100,100,75.5555555555556
soybean,2,10,1,0.8,0.1,0.1,7,10,100,100,73.3333333333333
soybean,2,10,1,0.8,0.1,0.1,7,100,100,100,73.3333333333333
soybean,2,10,1,0.5,0.1,0.1,1,100,100,100,72
soybean,2,10,1,0.5,0.1,0.1,1,1000,100,100,72
soybean,2,10,1,0.8,0.1,0.1,7,100,100,100,72
soybean,2,10,1,0.8,0.1,0.1,7,1000,100,100,72
soybean,2,10,1,0.8,0.1,0.1,15,1000,100,100,67.1746031746032
soybean,2,10,1,0.5,0.1,0.1,1,100,100,100,66.6666666666667
soybean,2,10,1,0.5,0.1,0.1,1,1000,100,100,66.6666666666667
soybean,2,10,1,0.5,0.1,0.1,1,100,100,100,57.3333333333333
soybean,2,10,1,0.8,0.1,0.1,7,1000,100,100,38.2222222222222
soybean,2,10,1,0.5,0.1,0.5,1,10,100,100,100
soybean,2,10,1,0.5,0.1,0.5,1,10,100,100,100
soybean,2,10,1,0.5,0.1,0.5,1,100,100,100,100
soybean,2,10,1,0.5,0.1,0.5,1,100,100,100,100
soybean,2,10,1,0.5,0.1,0.5,1,1000,100,100,100
soybean,2,10,1,0.5,0.1,0.5,1,1000,100,100,100
soybean,2,10,1,0.5,0.1,0.5,7,10,100,100,100
soybean,2,10,1,0.5,0.1,0.5,7,100,100,100,100
soybean,2,10,1,0.5,0.1,0.5,7,1000,100,100,100
soybean,2,10,1,0.5,0.1,0.5,15,10,100,100,100
soybean,2,10,1,0.5,0.1,0.5,15,100,100,100,100
soybean,2,10,1,0.5,0.1,0.5,15,1000,100,100,100
soybean,2,10,1,0.5,0.1,0.5,15,10,100,100,92.8888888888889
soybean,2,10,1,0.5,0.1,0.5,15,1000,100,100,92.8888888888889
soybean,2,10,1,0.5,0.1,0.5,1,100,100,100,91.1111111111111
soybean,2,10,1,0.5,0.1,0.5,1,1000,100,100,91.1111111111111
soybean,2,10,1,0.5,0.1,0.5,7,100,100,100,84
soybean,2,10,1,0.5,0.1,0.5,7,1000,100,100,84
soybean,2,10,1,0.8,0.1,0.5,1,100,100,100,74.3650793650794
soybean,2,10,1,0.8,0.1,0.5,7,1000,100,100,72.8888888888889
soybean,2,10,1,0.8,0.1,0.5,7,100,100,100,66.6666666666667
soybean,2,10,1,0.8,0.1,0.5,7,1000,100,100,66.6666666666667
soybean,2,10,1,0.8,0.1,0.5,1,1000,100,100,57.3333333333333
soybean,2,10,1,0.5,0.1,0.5,15,1000,100,100,50.6666666666667
soybean,2,10,1,0.5,0.1,0.9,1,10,100,100,100
soybean,2,10,1,0.5,0.1,0.9,1,10,100,100,100
soybean,2,10,1,0.5,0.1,0.9,1,100,100,100,100
soybean,2,10,1,0.5,0.1,0.9,1,100,100,100,100
soybean,2,10,1,0.5,0.1,0.9,1,1000,100,100,100
soybean,2,10,1,0.5,0.1,0.9,1,1000,100,100,100
soybean,2,10,1,0.5,0.1,0.9,15,100,100,100,93.3333333333333
soybean,2,10,1,0.5,0.1,0.9,15,1000,100,100,93.3333333333333
soybean,2,10,1,0.5,0.1,0.9,7,10,100,100,92.8888888888889
soybean,2,10,1,0.5,0.1,0.9,7,100,100,100,92.8888888888889
soybean,2,10,1,0.5,0.1,0.9,1,100,100,100,82.2222222222222
soybean,2,10,1,0.5,0.1,0.9,1,1000,100,100,82.2222222222222
soybean,2,10,1,0.8,0.1,0.9,7,100,100,100,80
soybean,2,10,1,0.8,0.1,0.9,7,1000,100,100,80
soybean,2,10,1,0.5,0.1,0.9,7,100,100,100,77.3333333333333
soybean,2,10,1,0.5,0.1,0.9,7,1000,100,100,77.3333333333333
soybean,2,10,1,0.5,0.1,0.9,15,100,100,100,74.2857142857143
soybean,2,10,1,0.5,0.1,0.9,15,1000,100,100,74.2857142857143
soybean,2,10,1,0.8,0.1,0.9,1,100,100,100,74.2857142857143
soybean,2,10,1,0.8,0.1,0.9,1,1000,100,100,74.2857142857143
soybean,2,10,1,0.8,0.1,0.9,15,1000,100,100,68.8888888888889
soybean,2,10,1,0.8,0.1,0.9,7,100,100,100,62.6666666666667
soybean,2,10,1,0.5,0.1,0.9,15,1000,100,100,60.8888888888889
soybean,2,10,1,0.5,0.1,0.9,7,1000,100,100,60
soybean,2,10,1,0.8,0.1,0.9,15,1000,100,100,60
soybean,2,10,1,0.5,0.1,5,1,10,100,100,100
soybean,2,10,1,0.5,0.1,5,1,100,100,100,100
soybean,2,10,1,0.5,0.1,5,1,1000,100,100,100
soybean,2,10,1,0.5,0.1,5,1,100,100,100,86.6666666666667
soybean,2,10,1,0.5,0.1,5,1,1000,100,100,86.6666666666667
soybean,2,10,1,0.8,0.1,5,7,100,100,100,80
soybean,2,10,1,0.8,0.1,5,7,1000,100,100,80
soybean,2,10,1,0.5,0.1,5,7,1000,100,100,74.3650793650794
soybean,2,10,1,0.8,0.1,5,15,100,100,100,60
soybean,2,10,1,0.5,0.1,5,1,1000,100,100,56.6666666666667
soybean,2,10,1,0.8,0.1,5,1,1000,100,100,40.952380952381
soybean,2,10,1,0.8,0.1,5,15,1000,100,100,38.6666666666667
soybean,2,10,1,0.5,0.5,0.1,1,10,100,100,100
soybean,2,10,1,0.5,0.5,0.1,1,100,100,100,100
soybean,2,10,1,0.5,0.5,0.1,1,1000,100,100,100
soybean,2,10,1,0.8,0.5,0.1,1,10,100,100,86.6666666666667
soybean,2,10,1,0.8,0.5,0.1,1,1000,100,100,86.6666666666667
soybean,2,10,1,0.5,0.5,0.1,7,100,100,100,84
soybean,2,10,1,0.5,0.5,0.1,7,100,100,100,83.5555555555556
soybean,2,10,1,0.5,0.5,0.1,7,1000,100,100,83.5555555555556
soybean,2,10,1,0.5,0.5,0.1,1,100,100,100,81.7777777777778
soybean,2,10,1,0.5,0.5,0.1,1,1000,100,100,81.7777777777778
soybean,2,10,1,0.5,0.5,0.1,15,100,100,100,81.6666666666667
soybean,2,10,1,0.5,0.5,0.1,15,1000,100,100,81.6666666666667
soybean,2,10,1,0.5,0.5,0.1,1,100,100,100,80
soybean,2,10,1,0.5,0.5,0.1,1,1000,100,100,80
soybean,2,10,1,0.8,0.5,0.1,7,100,100,100,76
soybean,2,10,1,0.8,0.5,0.1,7,1000,100,100,76
