Data set,layers,position_range,velocity_range,omega,c1,c2,c1>c2,c1=c2,c1<c2,vmax,pop_size,loss1,loss2,average,,,
glass,2,10,1,0.5,0.5,0.1,,,,1,10,45.4545454545455,38.2996632996633,41.879854925832,,,
glass,2,10,1,0.8,0.9,0.1,,,,15,1000,36.3636363636364,24.2424242424242,41.7171717171717,,,
glass,2,10,1,0.2,0.9,0.1,,,,15,100,50,47.9338842975207,41.5024369569824,,,
glass,2,10,1,0.2,0.9,0.1,,,,7,10,54.5454545454545,42.7115987460815,41.421772584782,,,
glass,2,10,1,0.5,0.9,0.1,,,,15,100,59.0909090909091,56.4393939393939,41.3963219735133,,,
glass,2,10,1,0.2,0.5,0.5,,,,15,1000,54.5454545454545,49.2424242424242,41.3017269468882,,,
glass,2,10,1,0.8,0.1,0.1,,,,15,1000,31.8181818181818,24.5670995670996,41.2882067427522,,,
glass,2,10,1,0.2,0.5,0.5,,,,15,100,54.5454545454545,53.030303030303,40.959595959596,,,
glass,2,10,1,0.8,0.9,0.1,,,,7,1000,31.8181818181818,28.5674078243738,40.9063542070633,,,
glass,2,10,1,0.2,0.5,0.1,,,,15,10,54.5454545454545,42.7115987460815,40.9019112144807,,,
glass,2,10,1,0.2,5,0.9,,,,1,10,36.3636363636364,32.1257689678742,40.7552097025781,,,
glass,2,10,1,0.8,0.5,0.1,,,,15,100,36.3636363636364,28.5123966942149,40.5125355927495,,,
glass,2,10,1,0.5,0.1,0.5,,,,15,100,68.1818181818182,55.6261919898283,40.4234162185189,,,
glass,2,10,1,0.2,5,0.1,,,,7,100,45.4545454545455,28.4090909090909,40.3290147855365,,,
glass,2,10,1,0.2,0.5,0.1,,,,7,10,50,48.7012987012987,40,,,
glass,2,10,1,0.5,0.5,0.1,,,,1,100,45.4545454545455,28.4090909090909,39.9540274540275,,,
glass,2,10,1,0.2,0.1,5,,,,7,10,36.3636363636364,34.6320346320346,39.4324440360246,,,
glass,2,10,1,0.5,0.9,0.9,,,,1,10,27.2727272727273,17.3553719008264,39.4155458326581,,,
glass,2,10,1,0.2,0.9,0.5,,,,1,100,45.4545454545455,32.4675324675325,39.3587893587894,,,
glass,2,10,1,0.2,5,0.1,,,,15,10,40.9090909090909,37.8787878787879,39.3308080808081,,,
glass,2,10,1,0.5,0.1,0.5,,,,1,10,45.4545454545455,28.4090909090909,39.2890442890443,,,
glass,2,10,1,0.2,0.5,0.5,,,,7,100,63.6363636363636,51.6666666666667,39.1830065359477,,,
glass,2,10,1,0.2,0.1,0.1,,,,7,10,36.3636363636364,25.974025974026,38.9548001018589,,,
glass,2,10,1,0.5,0.5,0.5,,,,15,1000,22.7272727272727,20.5882352941176,38.8454290807232,,,
glass,2,10,1,0.8,0.1,0.1,,,,1,100,27.2727272727273,23.6185383244207,38.7206599104995,,,
glass,2,10,1,0.8,0.5,0.5,,,,1,1000,59.0909090909091,49.7702297702298,38.6975146066055,,,
glass,2,10,1,0.2,5,0.9,,,,7,100,59.0909090909091,48.8215488215488,38.6812570145903,,,
glass,2,10,1,0.2,0.5,5,,,,15,100,72.7272727272727,65.2680652680653,38.4686021049658,,,
glass,2,10,1,0.5,0.1,0.9,,,,7,10,40.9090909090909,30.3030303030303,38.3365119728756,,,
glass,2,10,1,0.2,0.5,5,,,,7,10,50,38.7205387205387,38.090412673746,,,
glass,2,10,1,0.5,0.9,0.1,,,,7,10,36.3636363636364,31.6205533596838,37.7799736495389,,,
glass,2,10,1,0.2,0.1,0.5,,,,1,10,54.5454545454545,52.0070838252656,37.7594701792563,,,
glass,2,10,1,0.2,0.5,5,,,,7,1000,40.9090909090909,36.7965367965368,37.7293460052081,,,
glass,2,10,1,0.5,5,0.1,,,,15,10,45.4545454545455,33.8949843260188,37.6098302266267,,,
glass,2,10,1,0.5,0.5,0.9,,,,15,100,45.4545454545455,28.4090909090909,37.3119082343681,,,
glass,2,10,1,0.8,5,0.1,,,,15,1000,22.7272727272727,8.41750841750842,36.8866442199775,,,
glass,2,10,1,0.5,0.5,0.9,,,,7,10,50,45.949000494455,36.5991617809799,,,
glass,2,10,1,0.8,0.5,0.9,,,,1,1000,45.4545454545455,34.0548340548341,36.5372916843505,,,
glass,2,10,1,0.5,0.1,0.9,,,,7,100,54.5454545454545,52.4793388429752,36.5166819712274,,,
glass,2,10,1,0.8,0.9,0.5,,,,7,1000,18.1818181818182,14.7527910685805,36.3660097212729,,,
glass,2,10,1,0.2,0.5,0.9,,,,7,100,54.5454545454545,42.7115987460815,36.2134841670074,,,
glass,2,10,1,0.5,0.5,0.5,,,,7,10,31.8181818181818,29.389032020611,36.0084652189916,,,
glass,2,10,1,0.5,0.5,0.1,,,,7,10,63.6363636363636,54.1958041958042,35.4652073073126,,,
glass,2,10,1,0.5,0.9,5,,,,1,100,40.9090909090909,34.5730027548209,35.3400287909857,,,
glass,2,10,1,0.5,0.1,0.1,,,,15,10,68.1818181818182,57.6923076923077,35.3155298807473,,,
glass,2,10,1,0.2,5,5,,,,15,100,45.4545454545455,28.4090909090909,35.0589225589226,,,
glass,2,10,1,0.5,0.1,0.1,,,,7,10,45.4545454545455,28.4090909090909,34.9025974025974,,,
glass,2,10,1,0.8,5,0.1,,,,15,100,45.4545454545455,28.4090909090909,34.7383498854087,,,
glass,2,10,1,0.8,0.5,0.9,,,,1,10,36.3636363636364,25.0783699059561,34.6597321174124,,,
glass,2,10,1,0.2,0.9,0.5,,,,15,100,22.7272727272727,8.41750841750842,34.6023729357063,,,
glass,2,10,1,0.8,0.5,0.5,,,,1,100,54.5454545454545,43.2900432900433,34.1779993295145,,,
glass,2,10,1,0.2,0.9,5,,,,15,100,45.4545454545455,28.5204991087344,34.0675011263247,,,
glass,2,10,1,0.5,5,0.9,,,,1,100,40.9090909090909,26.3929618768328,33.9491691104594,,,
glass,2,10,1,0.2,5,0.9,,,,15,10,18.1818181818182,20.2020202020202,33.9004846104238,,,
glass,2,10,1,0.5,5,0.9,,,,7,100,40.9090909090909,28.2131661442006,33.8205937760999,,,
glass,2,10,1,0.5,0.5,0.1,,,,15,10,45.4545454545455,29.4442399705558,33.7541405962459,,,
glass,2,10,1,0.5,0.1,5,,,,1,10,22.7272727272727,25.787284610814,33.4833470696848,,,
glass,2,10,1,0.8,0.9,0.9,,,,15,1000,45.4545454545455,49.3104118104118,33.372387846072,,,
glass,2,10,1,0.2,0.5,0.1,,,,1,10,22.7272727272727,9.09090909090909,33.3116883116883,,,
glass,2,10,1,0.8,0.1,0.5,,,,15,100,45.4545454545455,28.4090909090909,33.1926406926407,,,
glass,2,10,1,0.5,5,0.1,,,,7,10,45.4545454545455,28.4090909090909,33.0534987887929,,,
glass,2,10,1,0.5,0.5,0.5,,,,7,100,54.5454545454545,45.6198347107438,33.0036293672657,,,
glass,2,10,1,0.2,0.9,0.5,,,,1,10,22.7272727272727,20.6439393939394,32.8837308173008,,,
glass,2,10,1,0.2,0.5,0.5,,,,7,10,22.7272727272727,23.444976076555,32.7025775582652,,,
glass,2,10,1,0.2,0.9,0.5,,,,15,10,45.4545454545455,28.4090909090909,32.5937950937951,,,
glass,2,10,1,0.5,0.1,0.9,,,,1,10,36.3636363636364,24.2424242424242,32.208178037055,,,
glass,2,10,1,0.2,0.5,0.9,,,,15,100,59.0909090909091,48.030303030303,31.9924030218148,,,
glass,2,10,1,0.2,0.9,0.9,,,,15,10,13.6363636363636,20.979020979021,31.9802746273335,,,
glass,2,10,1,0.2,5,0.5,,,,7,10,22.7272727272727,15.1515151515152,31.8309532102636,,,
glass,2,10,1,0.5,0.5,0.9,,,,1,10,45.4545454545455,28.4090909090909,31.7513368983957,,,
glass,2,10,1,0.5,0.5,5,,,,1,10,27.2727272727273,25.8585858585859,31.712962962963,,,
glass,2,10,1,0.8,5,0.5,,,,1,1000,45.4545454545455,41.2121212121212,31.5239350021959,,,
glass,2,10,1,0.8,5,0.1,,,,15,10,31.8181818181818,22.7272727272727,31.5151515151515,,,
glass,2,10,1,0.5,5,0.9,,,,7,1000,31.8181818181818,27.1949440933398,31.445933745399,,,
glass,2,10,1,0.8,0.5,5,,,,7,10,13.6363636363636,6.75990675990676,31.0520035520036,,,
glass,2,10,1,0.2,5,0.5,,,,15,10,50,36.7965367965368,30.9804393137726,,,
glass,2,10,1,0.2,0.9,5,,,,15,10,22.7272727272727,9.88142292490119,30.9705753184014,,,
glass,2,10,1,0.5,0.9,5,,,,7,1000,45.4545454545455,31.5656565656566,30.959595959596,,,
glass,2,10,1,0.5,0.9,0.5,,,,7,10,50,39.3217893217893,30.8785241043306,,,
glass,2,10,1,0.5,5,5,,,,15,10,27.2727272727273,33.1890331890332,30.8407888407889,,,
glass,2,10,1,0.5,0.1,0.9,,,,15,100,45.4545454545455,28.4090909090909,30.7603815937149,,,
glass,2,10,1,0.8,0.1,0.9,,,,15,10,22.7272727272727,15.1515151515152,30.7323232323232,,,
glass,2,10,1,0.2,0.9,0.1,,,,1,10,45.4545454545455,33.8949843260188,30.5407523510972,,,
glass,2,10,1,0.8,0.1,0.5,,,,1,1000,13.6363636363636,5.92885375494071,30.4818370035761,,,
glass,2,10,1,0.8,0.9,5,,,,7,1000,27.2727272727273,19.5075757575758,30.222681359045,,,
glass,2,10,1,0.8,5,5,,,,1,10,27.2727272727273,26.9537480063796,30.1798688640794,,,
glass,2,10,1,0.5,0.9,0.1,,,,1,100,18.1818181818182,13.6705399863295,30.1460722513354,,,
glass,2,10,1,0.5,0.5,0.5,,,,15,100,27.2727272727273,19.6703880914407,29.9308139878315,,,
glass,2,10,1,0.8,0.9,0.9,,,,1,1000,40.9090909090909,31.4393939393939,29.6180002409949,,,
glass,2,10,1,0.5,5,0.5,,,,1,10,31.8181818181818,32.9545454545455,29.5913682277319,,,
glass,2,10,1,0.2,5,0.1,,,,1,10,22.7272727272727,16.1696011498383,29.5710730493339,,,
glass,2,10,1,0.5,0.5,0.5,,,,1,10,45.4545454545455,29.3255131964809,29.5507041743601,,,
glass,2,10,1,0.2,0.1,0.1,,,,15,10,50,38.2154882154882,29.4150656895755,,,
glass,2,10,1,0.2,0.5,5,,,,15,1000,59.0909090909091,47.9974570883662,29.306135234989,,,
glass,2,10,1,0.2,0.9,5,,,,7,1000,22.7272727272727,23.9234449760765,28.9755639097744,,,
glass,2,10,1,0.2,0.5,0.9,,,,1,10,40.9090909090909,35.2941176470588,28.9735382399267,,,
glass,2,10,1,0.2,0.5,0.9,,,,7,10,18.1818181818182,16.8793195108985,28.9713256451951,,,
glass,2,10,1,0.8,0.9,0.5,,,,1,100,18.1818181818182,17.5438596491228,28.9173569309393,,,
glass,2,10,1,0.8,0.1,0.5,,,,7,10,45.4545454545455,28.4090909090909,28.8509554418645,,,
glass,2,10,1,0.8,5,0.9,,,,15,100,22.7272727272727,8.41750841750842,28.7413274155699,,,
glass,2,10,1,0.5,0.9,5,,,,15,1000,45.4545454545455,28.4090909090909,28.0970455057676,,,
glass,2,10,1,0.5,0.1,0.5,,,,7,10,9.09090909090909,12.0523415977961,28.0610922054772,,,
glass,2,10,1,0.8,5,0.5,,,,1,10,0,0,27.7441077441077,,,
glass,2,10,1,0.5,5,5,,,,1,10,45.4545454545455,31.3479623824451,27.5422935322824,,,
glass,2,10,1,0.5,0.9,0.1,,,,15,10,36.3636363636364,27.972027972028,27.4904919641762,,,
glass,2,10,1,0.2,0.5,0.9,,,,15,10,45.4545454545455,28.4090909090909,27.3484848484849,,,
glass,2,10,1,0.8,0.5,0.9,,,,1,100,59.0909090909091,55.4112554112554,27.1302930785689,,,
glass,2,10,1,0.5,5,0.5,,,,15,10,22.7272727272727,9.09090909090909,27.020202020202,,,
glass,2,10,1,0.8,5,0.9,,,,1,1000,13.6363636363636,9.62566844919786,26.9795999207764,,,
glass,2,10,1,0.5,0.1,5,,,,7,1000,31.8181818181818,30.6915306915307,26.9504367686186,,,
glass,2,10,1,0.8,0.9,0.1,,,,15,10,22.7272727272727,19.7860962566845,26.9286968569265,,,
glass,2,10,1,0.8,0.5,0.1,,,,1,100,0,0,26.7869875222816,,,
glass,2,10,1,0.5,0.1,0.1,,,,1,10,4.54545454545455,1.97628458498024,26.7659876355529,,,
glass,2,10,1,0.5,0.9,5,,,,7,100,22.7272727272727,8.41750841750842,26.6649390089675,,,
glass,2,10,1,0.8,0.5,0.1,,,,15,10,27.2727272727273,30.3091645196908,26.6013713382134,,,
glass,2,10,1,0.8,0.5,0.9,,,,7,10,22.7272727272727,8.41750841750842,26.5707808718561,,,
glass,2,10,1,0.5,0.9,0.5,,,,15,100,22.7272727272727,8.41750841750842,26.2874050752839,,,
glass,2,10,1,0.5,0.1,5,,,,7,10,22.7272727272727,21.310507674144,26.1711016256471,,,
glass,2,10,1,0.5,0.5,5,,,,7,1000,45.4545454545455,28.4090909090909,26.1123136123136,,,
glass,2,10,1,0.8,0.1,5,,,,1,10,22.7272727272727,30.3030303030303,26.0975770779692,,,
glass,2,10,1,0.8,0.1,0.5,,,,7,1000,22.7272727272727,25.7883862548934,25.9067348122372,,,
glass,2,10,1,0.5,0.9,5,,,,1,10,40.9090909090909,33.4556747600226,25.6764474905405,,,
glass,2,10,1,0.5,0.9,0.9,,,,7,100,45.4545454545455,28.4090909090909,25.6202131202131,,,
glass,2,10,1,0.8,5,0.5,,,,15,100,45.4545454545455,33.6700336700337,25.5713413311453,,,
glass,2,10,1,0.8,0.9,0.1,,,,1,10,4.54545454545455,0.757575757575758,25.5555555555556,,,
glass,2,10,1,0.8,0.1,5,,,,15,1000,0,0,25.4802931273519,,,
glass,2,10,1,0.2,0.1,0.9,,,,15,10,40.9090909090909,28.2131661442006,25.3316096419545,,,
glass,2,10,1,0.8,5,0.9,,,,7,100,45.4545454545455,28.4090909090909,25.0589891004911,,,
glass,2,10,1,0.8,0.5,0.5,,,,15,1000,22.7272727272727,8.41750841750842,25.0094903281178,,,
glass,2,10,1,0.8,0.1,0.1,,,,15,100,72.7272727272727,67.4242424242424,25.0059417706476,,,
glass,2,10,1,0.2,5,0.9,,,,7,10,31.8181818181818,28.2828282828283,24.7519050150629,,,
glass,2,10,1,0.8,5,0.5,,,,7,10,45.4545454545455,28.4090909090909,24.4429590017825,,,
glass,2,10,1,0.5,0.9,0.9,,,,15,10,22.7272727272727,16.1696011498383,24.4134360735151,,,
glass,2,10,1,0.2,0.9,0.5,,,,7,10,22.7272727272727,19.7628458498024,24.3903740537682,,,
glass,2,10,1,0.2,0.1,0.9,,,,1,10,9.09090909090909,2.21445221445221,24.3119532796952,,,
glass,2,10,1,0.5,5,0.9,,,,15,10,0,0,24.0641711229947,,,
glass,2,10,1,0.8,0.9,0.9,,,,7,10,22.7272727272727,8.41750841750842,24.0390011223345,,,
glass,2,10,1,0.2,5,5,,,,15,1000,36.3636363636364,23.2192050373869,23.8636111363384,,,
glass,2,10,1,0.2,0.9,5,,,,15,1000,0,0,23.8576238576239,,,
glass,2,10,1,0.8,0.1,5,,,,15,10,45.4545454545455,29.3255131964809,23.8368403903209,,,
glass,2,10,1,0.5,0.5,0.5,,,,15,10,18.1818181818182,18.6147186147186,23.8335738335738,,,
glass,2,10,1,0.8,0.5,0.5,,,,7,1000,22.7272727272727,10.3305785123967,23.7838340111067,,,
glass,2,10,1,0.8,0.9,5,,,,15,10,54.5454545454545,45.1790633608815,23.7077064349791,,,
glass,2,10,1,0.2,0.5,5,,,,15,10,40.9090909090909,31.024531024531,23.6950456950457,,,
glass,2,10,1,0.2,0.1,5,,,,15,1000,36.3636363636364,23.9669421487603,23.6486833324778,,,
glass,2,10,1,0.5,0.9,0.5,,,,1,10,4.54545454545455,0.699300699300699,23.5722610722611,,,
glass,2,10,1,0.8,5,0.9,,,,7,1000,13.6363636363636,10.4895104895105,23.4905617258559,,,
glass,2,10,1,0.8,5,0.1,,,,7,100,68.1818181818182,56.3973063973064,23.4317926742169,,,
glass,2,10,1,0.8,0.9,0.1,,,,1,1000,13.6363636363636,15.5844155844156,23.3727383727384,,,
glass,2,10,1,0.8,0.9,5,,,,7,10,9.09090909090909,6.66666666666667,23.3068412030544,,,
glass,2,10,1,0.5,0.5,0.9,,,,15,10,22.7272727272727,17.1122994652406,23.1767282034661,,,
glass,2,10,1,0.2,0.1,0.9,,,,7,10,27.2727272727273,19.0869736324282,23.1222313040495,,,
glass,2,10,1,0.2,0.1,0.5,,,,7,10,22.7272727272727,9.88142292490119,22.9678204974648,,,
glass,2,10,1,0.8,0.1,0.9,,,,1,10,36.3636363636364,24.2424242424242,22.8650137741047,,,
glass,2,10,1,0.8,5,0.9,,,,15,10,45.4545454545455,37.3376623376623,22.7922077922078,,,
glass,2,10,1,0.8,0.5,5,,,,7,1000,40.9090909090909,27.2727272727273,22.5108225108225,,,
glass,2,10,1,0.8,5,0.1,,,,1,10,27.2727272727273,22.8032836728489,22.2787805080295,,,
glass,2,10,1,0.5,5,5,,,,15,1000,4.54545454545455,0.478468899521531,21.8851495941279,,,
glass,2,10,1,0.8,0.5,0.9,,,,15,1000,22.7272727272727,8.41750841750842,21.8294051627385,,,
glass,2,10,1,0.5,5,0.9,,,,15,1000,50,54.2384370015949,21.6455747405404,,,
glass,2,10,1,0.8,0.1,0.9,,,,7,100,22.7272727272727,8.41750841750842,21.6351549684883,,,
glass,2,10,1,0.2,0.9,5,,,,7,10,31.8181818181818,31.2354312354312,21.2553463907953,,,
glass,2,10,1,0.2,0.9,0.9,,,,1,10,4.54545454545455,4.78468899521531,20.8990489692244,,,
glass,2,10,1,0.8,0.9,0.9,,,,7,100,9.09090909090909,7.19280719280719,20.7898582898583,,,
glass,2,10,1,0.8,0.9,5,,,,1,10,45.4545454545455,28.4090909090909,20.75311942959,,,
glass,2,10,1,0.5,0.9,0.9,,,,15,1000,22.7272727272727,11.9617224880383,20.7246145667198,,,
glass,2,10,1,0.2,0.1,0.1,,,,1,10,4.54545454545455,2.84090909090909,20.6872294372294,,,
glass,2,10,1,0.5,0.1,5,,,,15,1000,22.7272727272727,8.41750841750842,20.5519058589234,,,
glass,2,10,1,0.5,5,0.1,,,,1,10,9.09090909090909,8.71212121212121,20.493265993266,,,
glass,2,10,1,0.8,0.5,0.5,,,,7,10,4.54545454545455,6.99300699300699,20.4206287539621,,,
glass,2,10,1,0.5,5,0.5,,,,7,100,22.7272727272727,8.41750841750842,20.2932098765432,,,
glass,2,10,1,0.8,0.9,5,,,,1,1000,40.9090909090909,30.0834431269214,19.8484230598855,,,
glass,2,10,1,0.8,0.5,0.5,,,,15,100,27.2727272727273,17.0057215511761,19.2587237150517,,,
glass,2,10,1,0.8,0.5,0.5,,,,15,10,22.7272727272727,8.41750841750842,19.2281235291988,,,
glass,2,10,1,0.8,0.1,0.1,,,,15,10,40.9090909090909,32.3863636363636,19.1590909090909,,,
glass,2,10,1,0.8,5,0.9,,,,1,10,4.54545454545455,0.413223140495868,19.0449954086318,,,
glass,2,10,1,0.5,5,5,,,,7,100,22.7272727272727,9.46969696969697,18.9452214452215,,,
glass,2,10,1,0.8,0.9,0.5,,,,15,1000,22.7272727272727,8.41750841750842,18.7654320987654,,,
glass,2,10,1,0.2,0.9,0.1,,,,15,10,36.3636363636364,27.972027972028,18.6480186480187,,,
glass,2,10,1,0.8,5,0.9,,,,7,10,31.8181818181818,23.5690235690236,17.9753687000064,,,
glass,2,10,1,0.5,0.9,0.9,,,,7,10,13.6363636363636,17.0940170940171,17.9454804454805,,,
glass,2,10,1,0.5,5,5,,,,7,10,36.3636363636364,30.3030303030303,17.8391053391053,,,
glass,2,10,1,0.8,5,0.5,,,,15,1000,0,0,17.6346801346801,,,
glass,2,10,1,0.8,5,5,,,,15,100,45.4545454545455,28.4090909090909,17.4349706212451,,,
glass,2,10,1,0.8,5,5,,,,7,1000,27.2727272727273,22.7272727272727,17.3331352743118,,,
glass,2,10,1,0.5,0.9,5,,,,7,10,40.9090909090909,26.3929618768328,17.2616038022045,,,
glass,2,10,1,0.8,0.1,0.5,,,,15,1000,22.7272727272727,8.41750841750842,17.1543209876543,,,
glass,2,10,1,0.8,0.5,0.9,,,,15,10,40.9090909090909,26.3347763347763,17.1523828386573,,,
glass,2,10,1,0.8,0.9,5,,,,7,100,22.7272727272727,23.6185383244207,17.0028364881306,,,
glass,2,10,1,0.8,0.5,0.1,,,,7,10,4.54545454545455,0.395256916996047,16.9802371541502,,,
glass,2,10,1,0.8,5,5,,,,7,10,13.6363636363636,13.4199134199134,16.8240850059032,,,
glass,2,10,1,0.8,0.1,0.1,,,,1,10,22.7272727272727,8.41750841750842,16.7452300785634,,,
glass,2,10,1,0.8,0.5,0.9,,,,7,100,13.6363636363636,14.6353646353646,16.5726697544879,,,
glass,2,10,1,0.8,0.1,5,,,,7,1000,31.8181818181818,25.4545454545455,16.4001819436602,,,
glass,2,10,1,0.8,0.1,5,,,,15,100,36.3636363636364,26.9803296119086,16.3056961683964,,,
glass,2,10,1,0.5,5,0.5,,,,7,10,22.7272727272727,22.0142602495544,16.0604754722402,,,
glass,2,10,1,0.8,0.9,5,,,,1,100,0,0,15.976430976431,,,
glass,2,10,1,0.8,0.1,0.1,,,,7,100,4.54545454545455,0.649350649350649,15.9509379509379,,,
glass,2,10,1,0.8,0.5,5,,,,15,1000,18.1818181818182,18.9393939393939,15.7174759130852,,,
glass,2,10,1,0.5,5,5,,,,7,1000,18.1818181818182,14.3250688705234,15.6844805087669,,,
glass,2,10,1,0.8,0.5,0.9,,,,7,1000,4.54545454545455,1.51515151515152,15.6818181818182,,,
glass,2,10,1,0.8,0.9,0.1,,,,7,10,36.3636363636364,33.3792470156107,15.2782102979732,,,
glass,2,10,1,0.8,0.1,5,,,,1,100,27.2727272727273,17.0057215511761,15.2531290801086,,,
glass,2,10,1,0.8,0.5,5,,,,1,100,22.7272727272727,8.41750841750842,15.107071884933,,,
glass,2,10,1,0.8,0.9,0.9,,,,1,10,22.7272727272727,19.896331738437,14.7514533579127,,,
glass,2,10,1,0.8,5,0.5,,,,7,100,9.09090909090909,7.98898071625345,14.7416751244503,,,
glass,2,10,1,0.5,0.5,5,,,,15,10,36.3636363636364,33.5561497326203,14.613443753607,,,
glass,2,10,1,0.5,0.9,0.5,,,,15,10,31.8181818181818,21.6942148760331,14.4536271808999,,,
glass,2,10,1,0.8,0.1,0.5,,,,15,10,40.9090909090909,26.3929618768328,13.7399339012242,,,
glass,2,10,1,0.5,0.9,0.9,,,,15,100,22.7272727272727,9.09090909090909,13.7181658920789,,,
glass,2,10,1,0.8,0.5,0.9,,,,15,100,9.09090909090909,1.55844155844156,13.6401394413565,,,
glass,2,10,1,0.8,0.5,5,,,,7,100,0,0,13.6363636363636,,,
glass,2,10,1,0.8,0.1,0.9,,,,1,100,45.4545454545455,28.4090909090909,13.6086353733413,,,
glass,2,10,1,0.5,5,5,,,,15,100,45.4545454545455,28.4090909090909,13.5742344075677,,,
glass,2,10,1,0.8,5,0.5,,,,15,10,45.4545454545455,28.4090909090909,13.3664421997755,,,
glass,2,10,1,0.8,0.1,0.5,,,,1,100,45.4545454545455,36.026936026936,13.2770946176743,,,
glass,2,10,1,0.2,5,5,,,,15,10,18.1818181818182,7.27272727272727,13.1407049623369,,,
glass,2,10,1,0.8,0.1,5,,,,1,1000,40.9090909090909,31.5508021390374,12.9580114874232,,,
glass,2,10,1,0.8,0.9,0.5,,,,1,10,22.7272727272727,12.6262626262626,12.5925925925926,,,
glass,2,10,1,0.8,5,0.1,,,,7,10,31.8181818181818,22.4517906336088,12.4864934374504,,,
glass,2,10,1,0.8,5,0.5,,,,1,100,27.2727272727273,24.6212121212121,12.3349036584331,,,
glass,2,10,1,0.8,0.1,0.5,,,,1,10,31.8181818181818,27.8532073986619,12.2219909110555,,,
glass,2,10,1,0.8,0.1,0.9,,,,15,1000,31.8181818181818,25.7177033492823,12.1293264549423,,,
glass,2,10,1,0.5,0.1,5,,,,7,100,22.7272727272727,8.41750841750842,12.1163324061875,,,
glass,2,10,1,0.5,0.9,5,,,,15,100,4.54545454545455,0.432900432900433,12.0755170755171,,,
glass,2,10,1,0.8,0.9,5,,,,15,1000,4.54545454545455,0.454545454545455,12.0340501792115,,,
glass,2,10,1,0.8,0.5,5,,,,1,10,22.7272727272727,9.09090909090909,11.9871526323139,,,
glass,2,10,1,0.8,0.1,0.5,,,,7,100,18.1818181818182,7.57575757575757,11.7863123210717,,,
glass,2,10,1,0.2,0.5,0.5,,,,15,10,4.54545454545455,0.413223140495868,11.6539526380061,,,
glass,2,10,1,0.8,0.1,0.9,,,,7,10,9.09090909090909,3.50024307243559,11.6010911251553,,,
glass,2,10,1,0.8,5,5,,,,7,100,22.7272727272727,11.9617224880383,11.2875163114398,,,
glass,2,10,1,0.5,0.9,5,,,,15,10,40.9090909090909,29.2207792207792,10.9629211368342,,,
glass,2,10,1,0.5,5,0.9,,,,7,10,22.7272727272727,8.41750841750842,10.8614657490513,,,
glass,2,10,1,0.8,0.9,0.5,,,,15,100,27.2727272727273,18.3916083916084,10.8073038073038,,,
glass,2,10,1,0.8,5,5,,,,1,1000,40.9090909090909,31.5508021390374,10.7864273988431,,,
glass,2,10,1,0.8,5,0.9,,,,15,1000,27.2727272727273,11.8457300275482,10.5106257378985,,,
glass,2,10,1,0.5,5,0.9,,,,15,100,0,0,10.113760324139,,,
glass,2,10,1,0.8,0.5,5,,,,15,100,45.4545454545455,28.4090909090909,9.73320158102766,,,
glass,2,10,1,0.8,0.9,0.5,,,,7,10,13.6363636363636,18.1818181818182,9.72222222222223,,,
glass,2,10,1,0.8,0.5,5,,,,1,1000,40.9090909090909,26.3929618768328,9.69952986082017,,,
glass,2,10,1,0.8,0.1,5,,,,7,10,18.1818181818182,19.1387559808612,9.51968194531122,,,
glass,2,10,1,0.8,0.9,0.9,,,,1,100,4.54545454545455,0.395256916996047,9.40303657694962,,,
glass,2,10,1,0.8,0.1,0.9,,,,1,1000,22.7272727272727,18.6237373737374,9.14550090274729,,,
glass,2,10,1,0.8,0.9,0.5,,,,15,10,13.6363636363636,18.1818181818182,9.0783612522743,,,
glass,2,10,1,0.2,0.9,0.9,,,,7,10,22.7272727272727,8.41750841750842,9.07724588884011,,,
glass,2,10,1,0.8,0.1,5,,,,7,100,27.2727272727273,16.8744299179082,9.04537930229631,,,
glass,2,10,1,0.8,5,0.9,,,,1,100,18.1818181818182,15.1515151515152,8.60225632952908,,,
glass,2,10,1,0.8,0.9,0.9,,,,15,100,18.1818181818182,15.4414963027403,8.55625634333767,,,
glass,2,10,1,0.8,0.5,0.5,,,,7,100,0,0,8.44489778571126,,,
glass,2,10,1,0.5,0.1,5,,,,15,100,22.7272727272727,17.2780435938331,8.4289005341637,,,
glass,2,10,1,0.5,0.5,5,,,,15,100,13.6363636363636,16.0427807486631,8.35004921692228,,,
glass,2,10,1,0.2,5,5,,,,7,10,22.7272727272727,19.7881066302119,8.03144224196856,,,
glass,2,10,1,0.2,0.1,5,,,,15,100,13.6363636363636,8.52272727272727,7.260101010101,,,
glass,2,10,1,0.8,5,5,,,,1,100,22.7272727272727,8.41750841750842,6.70258136924804,,,
glass,2,10,1,0.5,0.1,5,,,,15,10,13.6363636363636,9.74025974025974,6.46645021645022,,,
glass,2,10,1,0.8,5,5,,,,15,10,9.09090909090909,6.06060606060606,6.03425559947299,,,
glass,2,10,1,0.8,0.9,0.9,,,,15,10,4.54545454545455,6.49350649350649,5.39321789321789,,,
glass,2,10,1,0.8,0.9,5,,,,15,100,22.7272727272727,8.74125874125874,5.09694850603942,,,
glass,2,10,1,0.8,0.1,0.9,,,,15,100,22.7272727272727,10.8225108225108,4.83615374524465,,,
glass,2,10,1,0.8,0.9,0.5,,,,7,100,0,0,4.07114624505928,,,
glass,2,10,1,0.8,0.1,0.9,,,,7,1000,0,0,3.91919191919192,,,
