layers,position_range,velocity_range,omega,c1,c2,C1 > c2,C1 == c2,vmax,pop_size,loss1,loss2,average loss2
2,10,1,0.2,0.9,0.1,TRUE,FALSE,1,10,0.089364311122421,0.012689201906248,0.019981325011606
2,10,1,0.5,0.9,0.1,TRUE,FALSE,1,10,0.07424655951,0.009327157994556,0.020063889042458
2,10,1,0.5,0.5,0.1,TRUE,FALSE,1,10,0.11259152965249,0.016879559739401,0.020340090017731
2,10,1,0.5,0.1,0.5,FALSE,FALSE,1,10,0.069899701027943,0.009118642816894,0.020480197663273
2,10,1,0.5,5,0.1,TRUE,FALSE,15,10,0.075786494009133,0.010342900658308,0.02062044189499
2,10,1,0.5,0.5,0.5,FALSE,TRUE,1,10,0.078503433858987,0.010419540011391,0.021934169138064
2,10,1,0.2,5,5,FALSE,TRUE,7,100,0.080464221315798,0.009895350237094,0.022876594061744
2,10,1,0.2,5,0.9,TRUE,FALSE,15,100,0.07238063106333,0.009162296225555,0.023410021647137
2,10,1,0.5,0.5,0.1,TRUE,FALSE,7,10,0.115529989109109,0.021595670732523,0.024110052577613
2,10,1,0.5,5,0.5,TRUE,FALSE,1,100,0.078912498111461,0.014027697789882,0.02435677831681
2,10,1,0.2,0.5,5,FALSE,FALSE,7,1000,0.063537815044389,0.00756027962845,0.024633690273759
2,10,1,0.2,0.1,5,FALSE,FALSE,1,10,0.066585538585958,0.010079343320599,0.024739662930962
2,10,1,0.5,0.1,0.5,FALSE,FALSE,7,1000,0.064323104036888,0.007129957085475,0.024979920237999
2,10,1,0.2,0.1,0.9,FALSE,FALSE,7,100,0.070212289493536,0.009483323562981,0.025065350750847
2,10,1,0.5,0.9,0.5,TRUE,FALSE,1,10,0.07873312149896,0.010738715372563,0.025967515680901
2,10,1,0.2,5,0.9,TRUE,FALSE,7,10,0.073354768246477,0.011171632509326,0.025999915849607
2,10,1,0.2,0.9,0.9,FALSE,TRUE,7,10,0.106638448945348,0.018927409960833,0.026018163905304
2,10,1,0.2,0.9,0.5,TRUE,FALSE,15,10,0.108535780936561,0.02011331868379,0.026738101077937
2,10,1,0.2,0.1,0.5,FALSE,FALSE,15,10,0.073551571480997,0.009612352078628,0.027983872861589
2,10,1,0.5,0.9,0.5,TRUE,FALSE,1,100,0.069271870078514,0.008995619731442,0.028022457802356
2,10,1,0.5,0.1,0.1,FALSE,TRUE,7,10,0.079231550895346,0.01164337016739,0.028327967330465
2,10,1,0.8,5,0.1,TRUE,FALSE,1,100,0.061740669342926,0.007203969009386,0.028676791970419
2,10,1,0.5,0.9,0.1,TRUE,FALSE,15,10,0.069529228403194,0.008481082648134,0.029006089401085
2,10,1,0.2,0.5,5,FALSE,FALSE,1,10,0.089062732124248,0.010790897178719,0.030121323831526
2,10,1,0.2,0.1,0.5,FALSE,FALSE,7,10,0.088844641062139,0.013467522605336,0.031025537030277
2,10,1,0.2,0.1,5,FALSE,FALSE,7,100,0.111938292442449,0.017273499349664,0.031208270982877
2,10,1,0.2,0.5,0.5,FALSE,TRUE,15,100,0.071594149507492,0.009345649336352,0.031996541985523
2,10,1,0.2,0.1,0.9,FALSE,FALSE,15,100,0.082066918225966,0.011804508079039,0.032383797494641
2,10,1,0.2,0.5,0.5,FALSE,TRUE,15,1000,0.058812446890102,0.006612435119064,0.033689669214884
2,10,1,0.2,5,5,FALSE,TRUE,1,10,0.085449437082838,0.014438457184034,0.034139343321358
2,10,1,0.2,0.5,0.5,FALSE,TRUE,7,10,0.068279509108409,0.008555616269867,0.035286618633866
2,10,1,0.5,5,0.5,TRUE,FALSE,7,1000,0.144427191366216,0.026649272366454,0.038103374945697
2,10,1,0.5,5,0.9,TRUE,FALSE,1,10,0.175903001852691,0.037084556943534,0.038509449953628
2,10,1,0.5,0.9,0.5,TRUE,FALSE,1,1000,0.05657108877773,0.005674057203973,0.038627574427959
2,10,1,0.5,0.9,5,FALSE,FALSE,1,1000,0.064585508042281,0.008178695073767,0.040866377633541
2,10,1,0.5,0.5,0.1,TRUE,FALSE,15,100,0.06202655649719,0.00696061332187,0.04120914714814
2,10,1,0.5,0.5,0.5,FALSE,TRUE,15,100,0.070285777156558,0.009547606105857,0.04144841562429
2,10,1,0.5,0.5,0.5,FALSE,TRUE,7,100,0.069829074007912,0.008626305890994,0.042581244065387
2,10,1,0.8,0.9,0.1,TRUE,FALSE,1,100,0.080670343045202,0.009526124868711,0.043835393940199
2,10,1,0.5,0.1,5,FALSE,FALSE,1,1000,0.112627144978048,0.018398192866609,0.043862861350879
2,10,1,0.2,0.5,0.9,FALSE,FALSE,7,10,0.068444120200569,0.00996499968465,0.044808803312782
2,10,1,0.5,0.9,0.5,TRUE,FALSE,15,10,0.105332846786593,0.017946339783364,0.046089369459834
2,10,1,0.5,0.1,5,FALSE,FALSE,1,10,0.105206381081086,0.019091134030571,0.046317932350264
2,10,1,0.5,0.9,0.9,FALSE,TRUE,15,1000,0.088943168669848,0.013582078417147,0.046368902787272
2,10,1,0.5,0.5,0.1,TRUE,FALSE,15,10,0.086041013470578,0.014139517690045,0.047215665843197
2,10,1,0.5,0.1,0.1,FALSE,TRUE,15,10,0.127206705653222,0.024720108616582,0.047815004299109
2,10,1,0.5,0.1,0.5,FALSE,FALSE,15,1000,0.064111310988811,0.007557623888062,0.048777302151514
2,10,1,0.5,5,0.5,TRUE,FALSE,1,1000,0.059264194348134,0.006980464576674,0.050526138902068
2,10,1,0.5,0.1,0.9,FALSE,FALSE,1,1000,0.176375067789051,0.036450476644192,0.050644935372945
2,10,1,0.5,0.5,5,FALSE,FALSE,1,1000,0.092835868150134,0.017419301292947,0.051852454205886
2,10,1,0.5,5,0.5,TRUE,FALSE,7,100,0.104897077815439,0.019222688126268,0.051985849278844
2,10,1,0.5,0.5,0.9,FALSE,FALSE,1,10,0.082130327375759,0.012700107123257,0.052448782784876
2,10,1,0.5,0.5,0.9,FALSE,FALSE,15,100,0.135953739667459,0.023945161015627,0.053424773935501
2,10,1,0.5,0.1,0.9,FALSE,FALSE,1,10,0.075389578537111,0.009903234471548,0.053956089475891
2,10,1,0.2,0.5,0.9,FALSE,FALSE,15,10,0.07168579541592,0.009583823626853,0.054414739984645
2,10,1,0.8,5,0.1,TRUE,FALSE,7,10,0.10809434663048,0.02043420482746,0.054891111348576
2,10,1,0.2,0.1,0.9,FALSE,FALSE,7,10,0.084811994930209,0.013188725156562,0.056058371333105
2,10,1,0.8,0.5,0.1,TRUE,FALSE,1,1000,0.176498765175928,0.039711167158239,0.056324727959776
2,10,1,0.5,5,5,FALSE,TRUE,1,10,0.200208024090948,0.051794222724107,0.058267212150059
2,10,1,0.5,0.1,5,FALSE,FALSE,1,100,0.137579205089966,0.026690274378115,0.058400794617835
2,10,1,0.8,0.9,0.1,TRUE,FALSE,7,100,0.067009056866069,0.008387742196755,0.059154885245564
2,10,1,0.2,5,0.5,TRUE,FALSE,15,10,0.147499810172314,0.032208525852684,0.059736855067425
2,10,1,0.5,0.9,0.1,TRUE,FALSE,7,10,0.08318999753326,0.011422002063734,0.060254902497196
2,10,1,0.8,0.9,0.1,TRUE,FALSE,7,1000,0.154930208443955,0.032864202443719,0.060418283642879
2,10,1,0.8,0.1,0.1,FALSE,TRUE,1,100,0.063650997932991,0.007037483933434,0.060779497495467
2,10,1,0.5,0.1,0.9,FALSE,FALSE,1,100,0.075024246791958,0.009992555297903,0.063030925777773
2,10,1,0.5,5,0.5,TRUE,FALSE,15,1000,0.066695366155113,0.008146507048436,0.06413826445398
2,10,1,0.2,0.5,5,FALSE,FALSE,7,10,0.207075536417565,0.053706337667266,0.064240726746081
2,10,1,0.8,0.1,0.1,FALSE,TRUE,7,100,0.089820066641314,0.016881778410321,0.064373606068799
2,10,1,0.5,5,0.9,TRUE,FALSE,7,100,0.132631977627572,0.027579895965065,0.066181592883037
2,10,1,0.5,5,5,FALSE,TRUE,1,100,0.187271896364838,0.046738065821241,0.066470195445523
2,10,1,0.2,0.1,0.9,FALSE,FALSE,15,10,0.148788879367213,0.036855428958207,0.066663681157403
2,10,1,0.8,5,0.1,TRUE,FALSE,7,1000,0.18498349378131,0.040486438413619,0.067369684791684
2,10,1,0.5,0.9,5,FALSE,FALSE,1,100,0.172878688039705,0.036959403422671,0.067687273716235
2,10,1,0.8,0.5,0.1,TRUE,FALSE,15,1000,0.097122581073433,0.017968498102221,0.068380015421487
2,10,1,0.5,0.9,0.9,FALSE,TRUE,1,10,0.078026788056957,0.010876787869717,0.068608413102487
2,10,1,0.5,0.1,0.9,FALSE,FALSE,15,1000,0.079570897157235,0.010036517846692,0.069194767595471
2,10,1,0.8,5,0.1,TRUE,FALSE,15,100,0.231057320457902,0.062962569920426,0.071019729848615
2,10,1,0.2,0.1,5,FALSE,FALSE,1,100,0.057914372499725,0.006793403483502,0.071036699483256
2,10,1,0.5,0.1,0.9,FALSE,FALSE,7,100,0.150520211985772,0.028618757092883,0.071129321487086
2,10,1,0.8,5,0.9,TRUE,FALSE,1,100,0.160525140058374,0.034073902909036,0.074263410510723
2,10,1,0.2,5,0.9,TRUE,FALSE,15,10,0.17070373887939,0.051457339146932,0.074385118381661
2,10,1,0.5,0.1,0.5,FALSE,FALSE,7,10,0.082896030409886,0.012338213397296,0.078458722630249
2,10,1,0.5,0.5,0.5,FALSE,TRUE,15,10,0.221988489823555,0.06944765297943,0.078492532559299
2,10,1,0.2,5,5,FALSE,TRUE,15,100,0.101885994108768,0.020391090946428,0.080071736884752
2,10,1,0.5,0.5,0.9,FALSE,FALSE,15,10,0.085173969254887,0.014398012029929,0.081166196314719
2,10,1,0.5,0.1,0.9,FALSE,FALSE,15,100,0.146867410434691,0.033438312867211,0.083321535279209
2,10,1,0.8,0.9,0.1,TRUE,FALSE,15,100,0.168754751427688,0.040056371647386,0.084004195329214
2,10,1,0.8,5,0.5,TRUE,FALSE,15,1000,0.125906637098087,0.02873107082219,0.084328016424802
2,10,1,0.8,5,0.1,TRUE,FALSE,7,100,0.184151936188894,0.044144689157532,0.084879623877165
2,10,1,0.8,0.5,5,FALSE,FALSE,1,1000,0.185154512795446,0.043318816633504,0.085001131105006
2,10,1,0.5,5,0.9,TRUE,FALSE,15,1000,0.189020963766464,0.042405385874448,0.085283996031575
2,10,1,0.5,0.5,0.5,FALSE,TRUE,7,10,0.130546130354633,0.023223364385647,0.087839653621377
2,10,1,0.5,0.9,0.5,TRUE,FALSE,15,100,0.100149434445454,0.015947462806492,0.088570428811192
2,10,1,0.5,0.9,0.9,FALSE,TRUE,15,10,0.180327288439228,0.04560382232351,0.089222406081647
2,10,1,0.2,0.5,5,FALSE,FALSE,15,100,0.165714210049771,0.033293511065412,0.090492219941071
2,10,1,0.2,0.1,5,FALSE,FALSE,15,10,0.221241668958497,0.063132016242879,0.092716931025288
2,10,1,0.8,5,0.5,TRUE,FALSE,1,1000,0.22107539615165,0.062395770061825,0.093494343111511
2,10,1,0.8,0.9,0.5,TRUE,FALSE,1,10,0.227768962432516,0.071900413924391,0.093960418657232
2,10,1,0.5,0.9,5,FALSE,FALSE,15,10,0.197714674627693,0.063574000392414,0.09498173479209
2,10,1,0.8,0.1,0.1,FALSE,TRUE,15,100,0.250526968200924,0.072203594007255,0.09499161863908
2,10,1,0.2,0.9,0.9,FALSE,TRUE,15,10,0.244265023127728,0.080891482392585,0.096190576480315
2,10,1,0.2,0.9,5,FALSE,FALSE,7,100,0.110809332459457,0.015926376252199,0.096956138868002
2,10,1,0.5,0.1,0.5,FALSE,FALSE,15,10,0.08827888471423,0.012590995390641,0.098728526215874
2,10,1,0.5,5,0.5,TRUE,FALSE,1,10,0.187627540568955,0.047674045505117,0.0991943587437
2,10,1,0.8,0.1,0.5,FALSE,FALSE,1,10,0.235886858944885,0.078379129161709,0.09981753541352
2,10,1,0.8,0.1,0.1,FALSE,TRUE,15,10,0.251087389593836,0.077914603455993,0.100459113460756
2,10,1,0.8,0.5,0.1,TRUE,FALSE,7,10,0.271393811673691,0.085988284519551,0.100633073584366
2,10,1,0.8,0.5,0.9,FALSE,FALSE,7,1000,0.251174025749994,0.084088307583722,0.101251628654212
2,10,1,0.8,0.1,0.1,FALSE,TRUE,1,10,0.27745863014786,0.090641930872978,0.102113378274166
2,10,1,0.8,0.9,0.5,TRUE,FALSE,15,100,0.207492582528369,0.063402812513793,0.102967454831815
2,10,1,0.2,5,0.9,TRUE,FALSE,7,100,0.063132467617804,0.008405718867376,0.103758676265898
2,10,1,0.8,0.9,0.5,TRUE,FALSE,1,1000,0.225773479210628,0.078435181330439,0.104651366027426
2,10,1,0.5,0.1,5,FALSE,FALSE,15,10,0.191606923098823,0.089643277479602,0.105187099365472
2,10,1,0.8,0.5,0.1,TRUE,FALSE,15,100,0.218494375825147,0.062729095893902,0.106952108340911
2,10,1,0.8,5,0.9,TRUE,FALSE,1,1000,0.282351361897282,0.092256386715893,0.109105167300593
2,10,1,0.5,0.9,0.5,TRUE,FALSE,15,1000,0.05550085564679,0.005363320175524,0.109582356959881
2,10,1,0.5,5,5,FALSE,TRUE,7,10,0.295911601016868,0.098537486392422,0.109595284570675
2,10,1,0.8,0.1,0.5,FALSE,FALSE,7,1000,0.311941170766383,0.107974058408097,0.110128262543994
2,10,1,0.8,5,0.9,TRUE,FALSE,15,1000,0.29778750521461,0.102181856204398,0.110300183542949
2,10,1,0.5,5,5,FALSE,TRUE,15,1000,0.311852480632247,0.10791231110332,0.11066138944813
2,10,1,0.8,0.5,0.9,FALSE,FALSE,1,100,0.310522569883274,0.107106064148052,0.110736478617173
2,10,1,0.5,0.9,5,FALSE,FALSE,15,100,0.311944631796923,0.107975904552293,0.110979645406554
2,10,1,0.8,0.5,0.5,FALSE,TRUE,15,1000,0.311215989305826,0.107367354617759,0.111669060851168
2,10,1,0.8,0.9,0.9,FALSE,TRUE,15,1000,0.31194463431298,0.107975905673247,0.112450353281032
2,10,1,0.8,0.5,0.1,TRUE,FALSE,7,100,0.2519881256931,0.071957924673438,0.113815610165331
2,10,1,0.5,0.1,0.9,FALSE,FALSE,15,10,0.08550929836116,0.013434404993641,0.114188077110424
2,10,1,0.5,0.9,0.5,TRUE,FALSE,7,100,0.100915285953737,0.017117941333952,0.119874532119473
2,10,1,0.5,0.5,0.5,FALSE,TRUE,15,1000,0.056794742016296,0.005537611649508,0.121656548041852
2,10,1,0.8,5,0.1,TRUE,FALSE,15,10,0.288782424418701,0.094785692313277,0.122940658522517
2,10,1,0.2,0.1,5,FALSE,FALSE,15,1000,0.215519556273411,0.055192838528005,0.125577836631482
2,10,1,0.8,5,0.9,TRUE,FALSE,1,10,0.168461151397346,0.048213547150177,0.12670651405554
2,10,1,0.5,0.9,0.9,FALSE,TRUE,7,100,0.205902614294117,0.064315390110252,0.128343509734632
2,10,1,0.5,5,0.5,TRUE,FALSE,15,10,0.168862251703136,0.038039056367899,0.128579688989185
2,10,1,0.8,0.1,0.9,FALSE,FALSE,1,10,0.224093666511812,0.061901256175556,0.129920329740455
2,10,1,0.2,5,5,FALSE,TRUE,15,10,0.094483981355225,0.01517836683758,0.132944027070223
2,10,1,0.5,0.1,0.9,FALSE,FALSE,7,10,0.09130575631,0.014061067134694,0.133254233191546
2,10,1,0.8,0.5,0.5,FALSE,TRUE,7,1000,0.272766460983256,0.102629695265075,0.135105894073489
2,10,1,0.2,5,5,FALSE,TRUE,7,1000,0.307325570704509,0.106523121407887,0.135279213321263
2,10,1,0.5,0.5,5,FALSE,FALSE,1,100,0.16029072402466,0.039195930320101,0.138762166313029
2,10,1,0.5,0.9,0.9,FALSE,TRUE,7,1000,0.059264843067327,0.006483132954181,0.141100865821049
2,10,1,0.8,0.9,0.5,TRUE,FALSE,15,10,0.305102143700438,0.106555101924404,0.142985456055398
2,10,1,0.5,0.5,0.9,FALSE,FALSE,7,1000,0.058833949762335,0.006371098215603,0.14681856959704
2,10,1,0.5,0.9,5,FALSE,FALSE,1,10,0.168146304184453,0.041540522818065,0.151383541279413
2,10,1,0.5,5,5,FALSE,TRUE,1,1000,0.253949004462986,0.07860010997735,0.155719883298659
2,10,1,0.5,0.5,5,FALSE,FALSE,7,100,0.311415840379643,0.109234306088511,0.156458729177765
2,10,1,0.8,0.5,5,FALSE,FALSE,7,1000,0.311944634312981,0.107975905673248,0.156597534390595
2,10,1,0.2,0.9,5,FALSE,FALSE,7,10,0.079685644260497,0.012631846497927,0.156795405758843
2,10,1,0.2,0.1,5,FALSE,FALSE,7,1000,0.103044389882422,0.018217769856254,0.157125119198193
2,10,1,0.8,0.1,5,FALSE,FALSE,7,100,0.316387559808529,0.11339529831068,0.158691926654238
2,10,1,0.5,5,0.9,TRUE,FALSE,15,100,0.239222925096762,0.093781393714387,0.159399498339355
2,10,1,0.8,0.5,0.5,FALSE,TRUE,1,1000,0.15565776431983,0.036674040465896,0.160485961937212
2,10,1,0.8,0.1,5,FALSE,FALSE,1,10,0.172691551731552,0.042874041726569,0.162986508337093
2,10,1,0.8,0.9,0.1,TRUE,FALSE,15,1000,0.062226485327724,0.006821826613061,0.163348846060126
2,10,1,0.5,0.1,0.9,FALSE,FALSE,7,1000,0.317923118822184,0.112402417901297,0.163784938479172
2,10,1,0.8,0.1,5,FALSE,FALSE,7,1000,0.31194014505195,0.107971536437709,0.166502230717559
2,10,1,0.2,0.5,5,FALSE,FALSE,7,100,0.075070207407168,0.010002842437253,0.16970391974104
2,10,1,0.5,0.5,0.9,FALSE,FALSE,7,100,0.071398470376716,0.008974577946204,0.170749656812988
2,10,1,0.8,5,0.1,TRUE,FALSE,1,1000,0.267851430277242,0.097141629660847,0.172954047992068
2,10,1,0.8,0.5,0.5,FALSE,TRUE,1,10,0.168430891907597,0.034409880411605,0.177251430639278
2,10,1,0.5,0.9,0.5,TRUE,FALSE,7,1000,0.053399022408458,0.005101427337961,0.177974059180854
2,10,1,0.8,0.1,5,FALSE,FALSE,15,10,0.315960355433964,0.111878722780952,0.178066156065337
2,10,1,0.8,0.5,0.5,FALSE,TRUE,1,100,0.235147214324945,0.065473424924285,0.178122940976382
2,10,1,0.8,5,5,FALSE,TRUE,1,10,0.302634031099062,0.104103750514628,0.181369791688335
2,10,1,0.2,0.1,5,FALSE,FALSE,15,100,0.101064165020534,0.013799352461856,0.181565461752142
2,10,1,0.2,0.5,5,FALSE,FALSE,15,1000,0.174731546880701,0.03513246663778,0.181835173958883
2,10,1,0.8,0.5,0.1,TRUE,FALSE,15,10,0.272170385148213,0.085295200867596,0.182275534260156
2,10,1,0.8,0.5,0.9,FALSE,FALSE,1,1000,0.306389832471246,0.105992437107321,0.184165583744544
2,10,1,0.8,5,0.5,TRUE,FALSE,1,100,0.123291924599047,0.022744594280201,0.185505546528389
2,10,1,0.2,0.5,5,FALSE,FALSE,15,10,0.069099700957399,0.009214952079706,0.185577683223742
2,10,1,0.5,0.9,0.5,TRUE,FALSE,7,10,0.200897870140228,0.060650665168252,0.185773155116002
2,10,1,0.5,5,0.9,TRUE,FALSE,15,10,0.266791337234439,0.081881307377031,0.185988132675104
2,10,1,0.8,5,5,FALSE,TRUE,15,1000,0.315960355410406,0.111878722767095,0.186547108838291
2,10,1,0.2,0.9,5,FALSE,FALSE,7,1000,0.23987922368566,0.062022262281147,0.191108104324554
2,10,1,0.8,0.5,0.1,TRUE,FALSE,7,1000,0.187471383414147,0.047513571804185,0.191422200343405
2,10,1,0.2,0.1,5,FALSE,FALSE,7,10,0.159491714678253,0.03815373585204,0.191724629978985
2,10,1,0.8,0.5,0.9,FALSE,FALSE,15,100,0.315959961109808,0.111878451696909,0.191981021281155
2,10,1,0.8,0.1,0.1,FALSE,TRUE,15,1000,0.061745262090436,0.006900455467791,0.192472371714703
2,10,1,0.5,0.5,5,FALSE,FALSE,7,10,0.205833218299077,0.055159247913311,0.192721613085684
2,10,1,0.8,0.5,5,FALSE,FALSE,1,10,0.289034223293349,0.100534666385327,0.193785680291487
2,10,1,0.8,0.9,0.5,TRUE,FALSE,15,1000,0.310279515400951,0.106904522860414,0.19522373820873
2,10,1,0.8,0.5,5,FALSE,FALSE,15,10,0.315960342776405,0.111878720068685,0.195958686314184
2,10,1,0.5,0.5,5,FALSE,FALSE,1,10,0.240379824163732,0.07138792627849,0.196196452456762
2,10,1,0.8,0.9,5,FALSE,FALSE,15,10,0.311599842490225,0.107631743939101,0.197649683436869
2,10,1,0.8,0.9,5,FALSE,FALSE,7,10,0.315960355057841,0.111878722633404,0.199013509585598
2,10,1,0.8,5,0.9,TRUE,FALSE,7,100,0.333384680907253,0.130361104289775,0.200967299975547
2,10,1,0.5,0.9,0.9,FALSE,TRUE,15,100,0.199955745932037,0.061618444417348,0.20197654507392
2,10,1,0.8,0.9,0.5,TRUE,FALSE,7,10,0.311944629054044,0.107975902455422,0.202668975283799
2,10,1,0.8,0.9,0.9,FALSE,TRUE,7,1000,0.155455382542579,0.030869671070128,0.20309463909116
2,10,1,0.8,0.1,0.5,FALSE,FALSE,1,100,0.140743188141606,0.036877591929062,0.207977869772826
2,10,1,0.8,0.9,0.9,FALSE,TRUE,15,100,0.311934655411311,0.107964608948405,0.208417156703362
2,10,1,0.8,0.1,5,FALSE,FALSE,1,1000,0.197513699002059,0.051339065323599,0.208579387297613
2,10,1,0.5,0.5,5,FALSE,FALSE,15,1000,0.223449659201783,0.058308129551078,0.21439381985637
2,10,1,0.8,0.1,0.9,FALSE,FALSE,1,1000,0.216402378266443,0.061718420813083,0.214913190634114
2,10,1,0.5,5,5,FALSE,TRUE,7,1000,0.310265645395067,0.107500495615881,0.215987660589528
2,10,1,0.2,0.9,5,FALSE,FALSE,15,1000,0.180256535422334,0.041852319330092,0.218096530678423
2,10,1,0.8,0.9,5,FALSE,FALSE,1,100,0.236617739224245,0.087428133676003,0.219088193478106
2,10,1,0.8,0.1,0.5,FALSE,FALSE,15,10,0.311914188089915,0.107953503291142,0.220884183184666
2,10,1,0.8,0.9,5,FALSE,FALSE,1,1000,0.266612266673174,0.082508136208238,0.222202754808747
2,10,1,0.8,0.1,0.5,FALSE,FALSE,7,10,0.244948153506437,0.079903042357761,0.222606346814268
2,10,1,0.2,5,5,FALSE,TRUE,15,1000,0.089232413311507,0.015417349373272,0.224135035416775
2,10,1,0.8,0.9,0.9,FALSE,TRUE,15,10,0.213336722454422,0.090752317528487,0.224266820647366
2,10,1,0.8,5,0.1,TRUE,FALSE,15,1000,0.2513719902835,0.072734123732521,0.224470140708317
2,10,1,0.5,0.5,5,FALSE,FALSE,7,1000,0.307272818481066,0.104960905983408,0.225469878415436
2,10,1,0.5,0.9,0.9,FALSE,TRUE,7,10,0.274161621757468,0.090811378882302,0.226264683301505
2,10,1,0.8,0.9,5,FALSE,FALSE,7,100,0.311944634312981,0.107975905673248,0.226304815229726
2,10,1,0.5,5,0.5,TRUE,FALSE,7,10,0.201827140387744,0.050893282342593,0.226523647385228
2,10,1,0.8,0.1,0.9,FALSE,FALSE,1,100,0.292017015568703,0.098729389034592,0.227124253201721
2,10,1,0.8,0.5,0.9,FALSE,FALSE,15,1000,0.299449711482687,0.106125189055177,0.228371691254085
2,10,1,0.5,0.1,5,FALSE,FALSE,7,1000,0.267959472195312,0.084804062482249,0.230912295733052
2,10,1,0.8,5,0.9,TRUE,FALSE,7,1000,0.152923047335831,0.03585092443292,0.230978851960892
2,10,1,0.2,0.9,5,FALSE,FALSE,15,10,0.078062204631995,0.010965079354742,0.232324802512131
2,10,1,0.8,0.1,0.9,FALSE,FALSE,15,1000,0.311944499783672,0.107975822108971,0.232616458216855
2,10,1,0.8,0.1,0.5,FALSE,FALSE,7,100,0.316387559808537,0.113395298310685,0.233413569789612
2,10,1,0.8,0.1,0.5,FALSE,FALSE,15,100,0.311797569117645,0.107880627782771,0.23345976220975
2,10,1,0.8,0.1,0.9,FALSE,FALSE,7,10,0.311932508447776,0.107967441573315,0.233488650039249
2,10,1,0.8,0.5,0.5,FALSE,TRUE,15,100,0.311944584824984,0.107975877827818,0.233491593073694
2,10,1,0.5,0.5,5,FALSE,FALSE,15,100,0.311944625433348,0.107975899527451,0.233491600333905
2,10,1,0.8,5,0.9,TRUE,FALSE,15,100,0.279605206122209,0.098989422739075,0.235185924980893
2,10,1,0.8,0.5,5,FALSE,FALSE,1,100,0.31159992281627,0.107746927008933,0.235375777707267
2,10,1,0.8,0.1,0.1,FALSE,TRUE,7,1000,0.314827731958455,0.112408116616885,0.235470352727765
2,10,1,0.5,5,0.9,TRUE,FALSE,7,10,0.321406984531613,0.129111119727955,0.23591461993331
2,10,1,0.8,0.9,0.5,TRUE,FALSE,1,100,0.105544101029205,0.019071798319758,0.236087550180192
2,10,1,0.8,0.1,0.1,FALSE,TRUE,7,10,0.302713704637588,0.104704173085464,0.237560668514646
2,10,1,0.2,5,5,FALSE,TRUE,7,10,0.0871575116768,0.013095600526986,0.237761138997938
2,10,1,0.8,5,0.5,TRUE,FALSE,15,10,0.311944625941878,0.107975900684623,0.240087052121297
2,10,1,0.5,0.5,0.9,FALSE,FALSE,7,10,0.313920775198726,0.112322308073559,0.241685178201709
2,10,1,0.8,5,5,FALSE,TRUE,7,1000,0.311944634312981,0.107975905673248,0.24341697386249
2,10,1,0.8,0.1,0.9,FALSE,FALSE,15,100,0.306003252229771,0.107397758918097,0.245560358128469
2,10,1,0.8,0.9,5,FALSE,FALSE,15,1000,0.311944634312981,0.107975905673248,0.249527717749519
2,10,1,0.5,0.1,5,FALSE,FALSE,7,100,0.311939859531335,0.107972843167922,0.250418787205677
2,10,1,0.8,0.5,0.1,TRUE,FALSE,1,10,0.309415126418705,0.109360135639528,0.25064008476729
2,10,1,0.8,0.9,0.1,TRUE,FALSE,7,10,0.198010644369175,0.053668476845946,0.252583205044406
2,10,1,0.8,0.5,0.5,FALSE,TRUE,7,100,0.323985257443087,0.141127117745682,0.254320385070445
2,10,1,0.8,0.9,0.9,FALSE,TRUE,7,10,0.311944634293755,0.107975905660088,0.254650437050402
2,10,1,0.8,5,5,FALSE,TRUE,1,100,0.294039271690116,0.11014569150489,0.256099094580244
2,10,1,0.8,0.5,0.1,TRUE,FALSE,1,100,0.304103823257751,0.104298474590519,0.257251874852116
2,10,1,0.5,5,5,FALSE,TRUE,15,10,0.309142706181378,0.106069131710547,0.257883741046995
2,10,1,0.2,0.9,5,FALSE,FALSE,15,100,0.06778492450354,0.008003108089113,0.259859981892807
2,10,1,0.8,0.9,0.1,TRUE,FALSE,1,1000,0.054642892063517,0.00572819193727,0.263155814757993
2,10,1,0.8,0.5,0.9,FALSE,FALSE,7,10,0.416793740037171,0.213079115984229,0.267485264767496
2,10,1,0.8,5,5,FALSE,TRUE,15,10,0.317239511931343,0.113271752547102,0.272726313511017
2,10,1,0.8,0.1,0.1,FALSE,TRUE,1,1000,0.055016417067474,0.005804131993293,0.273499728004886
2,10,1,0.8,0.5,5,FALSE,FALSE,7,100,0.433138987415221,0.233046638862963,0.274480354951104
2,10,1,0.8,0.5,5,FALSE,FALSE,15,100,0.311944634312688,0.107975905673171,0.279940770438126
2,10,1,0.5,0.1,0.5,FALSE,FALSE,15,100,0.195033160884639,0.048306450944326,0.280165208892804
2,10,1,0.8,0.9,5,FALSE,FALSE,1,10,0.3083669069636,0.105649042495268,0.28886311799126
2,10,1,0.8,5,0.1,TRUE,FALSE,1,10,0.262109391549391,0.085703201157141,0.293952232966575
2,10,1,0.5,0.9,5,FALSE,FALSE,7,100,0.31638738047442,0.113395242838622,0.298847874659013
2,10,1,0.8,5,5,FALSE,TRUE,1,1000,0.31146239122109,0.107711003820264,0.298924522491082
2,10,1,0.8,0.9,5,FALSE,FALSE,7,1000,0.379256388970514,0.176636377740721,0.2995214425144
2,10,1,0.5,5,5,FALSE,TRUE,7,100,0.316387547058532,0.113395294740356,0.29975215272964
