Data set,layers,position_range,velocity_range,omega,c1,c2,C1 > c2,c1<=c2,c1=c2,vmax,pop_size,loss1,loss2,average,,,
forestfires,1,10,1,0.8,5,0.9,,,,7,100,0.253372414917443,0.152632713498629,0.108950393407842,,,
forestfires,1,10,1,0.5,0.1,5,,,,1,10,0.169561402787182,0.064046049938969,0.109117128777242,,,
forestfires,1,10,1,0.8,0.9,0.5,,,,7,1000,0.238178482691688,0.106328164947619,0.111252212296147,,,
forestfires,1,10,1,0.5,0.1,0.9,,,,15,100,0.395960659034012,0.202399074083176,0.111496287909294,,,
forestfires,1,10,1,0.8,5,0.1,,,,15,100,0.169833348269835,0.055731597366333,0.112060514368366,,,
forestfires,1,10,1,0.8,0.9,0.9,,,,7,10,0.200726532613037,0.097718615393139,0.113183432035796,,,
forestfires,1,10,1,0.8,0.5,0.9,,,,7,1000,0.264956256175554,0.152415456266647,0.113511846851892,,,
forestfires,1,10,1,0.2,5,5,,,,7,1000,0.194571066917086,0.065272295639807,0.117214440352932,,,
forestfires,1,10,1,0.2,0.9,5,,,,15,10,0.273228444625528,0.109290540498529,0.119089066603372,,,
forestfires,1,10,1,0.8,5,0.1,,,,7,1000,0.184666685489551,0.086824370965452,0.119492076451531,,,
forestfires,1,10,1,0.5,5,5,,,,1,1000,0.176523586624111,0.075217235372472,0.120253257782827,,,
forestfires,1,10,1,0.8,0.9,5,,,,15,1000,0.24132583722322,0.143640566636121,0.123051285379126,,,
forestfires,1,10,1,0.8,5,0.9,,,,15,1000,0.30596340121664,0.200790823490009,0.123105946831394,,,
forestfires,1,10,1,0.8,5,0.5,,,,15,1000,0.184851937781243,0.087065217321005,0.125188966366035,,,
forestfires,1,10,1,0.8,5,0.5,,,,7,100,0.223304633400995,0.125528255825578,0.136205537906689,,,
forestfires,1,10,1,0.5,0.5,5,,,,15,1000,0.204118271059905,0.103159281856647,0.136235485622428,,,
forestfires,1,10,1,0.8,5,0.9,,,,7,1000,0.222114820567048,0.097058170037877,0.137501019344017,,,
forestfires,1,10,1,0.8,5,5,,,,15,10,0.291360470491567,0.193584186795845,0.138526823858614,,,
forestfires,1,10,1,0.5,0.9,0.9,,,,15,1000,0.471465379132631,0.286511186564312,0.139792873812564,,,
forestfires,1,10,1,0.8,5,0.1,,,,15,10,0.433545453831123,0.268533351864573,0.145025136951923,,,
forestfires,1,10,1,0.2,0.1,5,,,,7,1000,0.17961548311014,0.0510378138458,0.145855828632371,,,
forestfires,1,10,1,0.8,0.9,0.5,,,,15,100,0.214383718429745,0.066306305472563,0.147792348194262,,,
forestfires,1,10,1,0.8,0.9,0.1,,,,7,100,0.436808325876727,0.311396469576779,0.148036591142071,,,
forestfires,1,10,1,0.8,0.1,0.5,,,,15,10,0.184843355599936,0.087067210375574,0.154340084040366,,,
forestfires,1,10,1,0.8,0.1,0.5,,,,15,1000,0.175547220499572,0.063665442916548,0.158263362468637,,,
forestfires,1,10,1,0.8,0.1,0.5,,,,7,100,0.195635749718287,0.09714110601678,0.159264352901252,,,
forestfires,1,10,1,0.8,0.9,0.9,,,,15,1000,0.536069601933445,0.338831594828169,0.160718872600533,,,
forestfires,1,10,1,0.8,0.1,5,,,,7,1000,0.183416821965907,0.086094953606624,0.162724496806503,,,
forestfires,1,10,1,0.8,0.9,0.5,,,,1,10,0.261764474616386,0.135277994745209,0.164366844384589,,,
forestfires,1,10,1,0.5,0.5,0.5,,,,7,100,0.610587574981408,0.429347919005998,0.165698016786914,,,
forestfires,1,10,1,0.8,0.5,5,,,,1,100,0.184941724982194,0.08667316047022,0.168858571912097,,,
forestfires,1,10,1,0.5,0.9,5,,,,1,1000,0.175858847513591,0.058101319368777,0.169105383469314,,,
forestfires,1,10,1,0.5,0.5,5,,,,15,100,0.184843355438022,0.08706721038694,0.174484106572059,,,
forestfires,1,10,1,0.8,0.5,0.5,,,,15,1000,0.193051416853531,0.095299363989123,0.180334412480796,,,
forestfires,1,10,1,0.8,5,0.5,,,,15,100,0.349531502690673,0.201560635478674,0.182902543707927,,,
forestfires,1,10,1,0.8,0.9,5,,,,1,100,0.182834487558793,0.085219770775305,0.184123254404026,,,
forestfires,1,10,1,0.8,0.1,0.1,,,,7,100,0.17400986745525,0.071413274211753,0.191720432409758,,,
forestfires,1,10,1,0.2,0.1,5,,,,15,100,0.569564829328416,0.437368923491195,0.192551435499552,,,
forestfires,1,10,1,0.8,5,0.9,,,,1,100,0.564902409052321,0.416090100949817,0.192573895131958,,,
forestfires,1,10,1,0.5,5,5,,,,1,100,0.173313544673306,0.071322679861974,0.195476572013029,,,
forestfires,1,10,1,0.5,0.1,5,,,,7,10,0.224810239821997,0.125513877801515,0.198214711522269,,,
forestfires,1,10,1,0.5,5,5,,,,15,100,0.480674553108401,0.301497282477645,0.198697020156833,,,
forestfires,1,10,1,0.5,5,5,,,,15,1000,0.569560643507094,0.47252149158395,0.199999223392923,,,
forestfires,1,10,1,0.8,0.9,0.1,,,,15,1000,0.217141085482439,0.119001168580353,0.202017721411656,,,
forestfires,1,10,1,0.8,0.5,0.1,,,,1,100,0.170074764396555,0.04146997071777,0.205224952303388,,,
forestfires,1,10,1,0.8,0.9,5,,,,15,10,0.397078530696737,0.293844183272308,0.209961690149713,,,
forestfires,1,10,1,0.2,0.1,5,,,,7,10,0.424298730840347,0.281484236243594,0.210138638816742,,,
forestfires,1,10,1,0.8,0.9,5,,,,7,10,0.184843355403258,0.087067210348026,0.212299643537987,,,
forestfires,1,10,1,0.8,0.5,0.9,,,,1,10,0.184485280580137,0.086369880789302,0.212845219218616,,,
forestfires,1,10,1,0.8,0.5,0.5,,,,1,10,0.182221651644386,0.085199381450711,0.214080200721325,,,
forestfires,1,10,1,0.2,0.1,5,,,,15,10,0.614697177246154,0.512420687963465,0.21462668170207,,,
forestfires,1,10,1,0.8,0.9,5,,,,15,100,0.184843355438022,0.08706721038694,0.221405595956194,,,
forestfires,1,10,1,0.5,0.9,5,,,,7,1000,0.419338322280591,0.279783505922915,0.223234454297837,,,
forestfires,1,10,1,0.8,5,0.1,,,,1,10,0.184842136283821,0.087061544397611,0.223502996471204,,,
forestfires,1,10,1,0.8,0.1,0.9,,,,7,10,0.184843355438022,0.08706721038694,0.228487316318426,,,
forestfires,1,10,1,0.8,0.5,5,,,,7,1000,0.184843355436461,0.087067210386169,0.228635038652615,,,
forestfires,1,10,1,0.8,0.1,0.9,,,,7,1000,0.184843355438018,0.087067210386938,0.23076440738141,,,
forestfires,1,10,1,0.8,5,5,,,,7,1000,0.181955815685138,0.084734427843646,0.232201782231418,,,
forestfires,1,10,1,0.8,0.5,0.1,,,,7,1000,0.156529549970089,0.045209506884501,0.235347392370413,,,
forestfires,1,10,1,0.8,0.5,0.1,,,,15,100,0.199250180032662,0.059782420866731,0.236966341462242,,,
forestfires,1,10,1,0.5,5,5,,,,7,1000,0.181823036296233,0.079498798636241,0.238619368166366,,,
forestfires,1,10,1,0.8,5,5,,,,7,100,0.184788220133134,0.087029924140618,0.240523282085311,,,
forestfires,1,10,1,0.8,0.5,0.9,,,,7,100,0.491890687231639,0.389085678751989,0.242273391918565,,,
forestfires,1,10,1,0.5,5,0.5,,,,7,100,0.762955571657975,0.646520655238018,0.244633987333402,,,
forestfires,1,10,1,0.8,0.9,0.9,,,,1,100,0.191228420082439,0.080106099227166,0.246303187809937,,,
forestfires,1,10,1,0.8,0.5,0.5,,,,7,10,0.736491808501733,0.612790244908441,0.248113351642856,,,
forestfires,1,10,1,0.8,0.1,0.9,,,,1,1000,0.576930952464944,0.410501577657998,0.256010519877415,,,
forestfires,1,10,1,0.8,5,0.9,,,,1,1000,0.546489271658652,0.388366016648506,0.256171460077492,,,
forestfires,1,10,1,0.5,0.1,0.5,,,,7,10,0.179775220358836,0.080707130625664,0.259324528047214,,,
forestfires,1,10,1,0.8,0.9,0.1,,,,15,10,0.184843356823707,0.087067210383137,0.263901194057961,,,
forestfires,1,10,1,0.2,5,5,,,,7,10,0.206411442851132,0.078750087810546,0.272783798712207,,,
forestfires,1,10,1,0.8,0.5,0.5,,,,15,10,0.184203520114512,0.0864512168444,0.273473735190166,,,
forestfires,1,10,1,0.8,0.9,0.5,,,,1,100,0.805392467370706,0.700534280207614,0.274914642362167,,,
forestfires,1,10,1,0.8,0.1,5,,,,1,10,0.814934613731122,0.717039987934891,0.2811153596098,,,
forestfires,1,10,1,0.8,0.9,0.1,,,,7,1000,0.720578539379455,0.578255371219434,0.28214917786992,,,
forestfires,1,10,1,0.8,0.9,5,,,,1,1000,0.168018680153064,0.073784064954914,0.282467948466427,,,
forestfires,1,10,1,0.5,0.9,5,,,,1,100,0.749221850094874,0.619772438785478,0.286382264688313,,,
forestfires,1,10,1,0.8,0.1,5,,,,1,1000,0.792021787916132,0.682770448865024,0.286929547997144,,,
forestfires,1,10,1,0.5,0.5,0.9,,,,15,10,0.330419910085164,0.188241585962617,0.289280829031274,,,
forestfires,1,10,1,0.5,0.5,0.9,,,,7,100,0.18234892590807,0.071969274664661,0.290338209394716,,,
forestfires,1,10,1,0.5,0.9,5,,,,7,10,0.809572644303495,0.710575031679329,0.302157344280115,,,
forestfires,1,10,1,0.8,0.1,0.5,,,,15,100,0.292819482304553,0.185219594809461,0.305217470317366,,,
forestfires,1,10,1,0.8,0.9,0.5,,,,1,1000,0.234324740537935,0.077954957219221,0.305474312035421,,,
forestfires,1,10,1,0.8,0.1,0.5,,,,1,100,0.184305266823138,0.086476929600252,0.305823591915928,,,
forestfires,1,10,1,0.8,5,0.9,,,,7,10,0.18484396860375,0.087067015887728,0.306434344717735,,,
forestfires,1,10,1,0.8,0.9,5,,,,7,100,0.298490186956844,0.186043719572628,0.307863453405159,,,
forestfires,1,10,1,0.2,5,5,,,,7,100,0.183461306175099,0.075155639714521,0.30916772011979,,,
forestfires,1,10,1,0.8,5,0.5,,,,1,10,0.307198242477946,0.161935431050372,0.310255326859566,,,
forestfires,1,10,1,0.8,0.9,0.5,,,,15,1000,0.184866257456788,0.087066425698917,0.321120085391645,,,
forestfires,1,10,1,0.5,0.1,5,,,,7,1000,0.181232980047998,0.085818371587035,0.32228417895688,,,
forestfires,1,10,1,0.5,0.5,5,,,,7,10,0.453091061742053,0.348035679367342,0.329073778038762,,,
forestfires,1,10,1,0.5,0.5,5,,,,7,100,0.219627276833245,0.092918468105336,0.329405300881487,,,
forestfires,1,10,1,0.5,0.1,5,,,,15,1000,0.371745624217541,0.261122184799897,0.32950848464007,,,
forestfires,1,10,1,0.8,0.1,0.9,,,,1,100,0.509738189577553,0.353761253560631,0.331101172353422,,,
forestfires,1,10,1,0.8,5,5,,,,15,1000,0.71254638949747,0.618169248177356,0.336241707822963,,,
forestfires,1,10,1,0.8,0.1,5,,,,15,1000,0.471543332406934,0.368285410308606,0.337790230015227,,,
forestfires,1,10,1,0.8,0.1,0.5,,,,7,1000,0.184843355442433,0.087067210377696,0.340054364032299,,,
forestfires,1,10,1,0.8,5,0.9,,,,15,10,0.186104906761079,0.086717223697267,0.344549203516166,,,
forestfires,1,10,1,0.8,5,0.5,,,,7,1000,0.373066298205745,0.263758112107293,0.348256662502309,,,
forestfires,1,10,1,0.8,0.5,5,,,,15,100,0.402037783174526,0.304996523330339,0.348430781880961,,,
forestfires,1,10,1,0.8,5,5,,,,1,1000,0.808662810963495,0.707889088939374,0.34909290629409,,,
forestfires,1,10,1,0.8,0.1,0.9,,,,15,1000,0.220500611407135,0.122719913929897,0.350073663882695,,,
forestfires,1,10,1,0.8,5,0.5,,,,15,10,0.184843355438022,0.08706721038694,0.351289641077606,,,
forestfires,1,10,1,0.8,0.5,5,,,,15,10,0.183683046034195,0.085978751813265,0.361076816452159,,,
forestfires,1,10,1,0.8,5,0.9,,,,15,100,0.197266048231533,0.09509202178623,0.365364062077131,,,
forestfires,1,10,1,0.8,0.9,0.5,,,,7,100,0.454352067890718,0.345304425437402,0.367824681600751,,,
forestfires,1,10,1,0.8,0.5,0.5,,,,15,100,0.738409624337897,0.64026747556047,0.369831096502366,,,
forestfires,1,10,1,0.5,0.5,5,,,,7,1000,0.483067346688575,0.359605353105722,0.380320748028401,,,
forestfires,1,10,1,0.8,0.5,0.1,,,,7,100,0.487667425869851,0.329756015190301,0.381199451170717,,,
forestfires,1,10,1,0.8,5,5,,,,1,10,0.814112487909902,0.715933689131559,0.381445473185682,,,
forestfires,1,10,1,0.8,0.9,0.9,,,,15,100,0.271869068200241,0.153536332275245,0.383484565153007,,,
forestfires,1,10,1,0.8,0.5,5,,,,7,100,0.796388850074882,0.69285694680214,0.384813520712655,,,
forestfires,1,10,1,0.8,0.9,5,,,,7,1000,0.352717588384635,0.215966848157324,0.385965965453532,,,
forestfires,1,10,1,0.8,0.1,0.5,,,,1,1000,0.70277640462047,0.586441210590933,0.391088086960827,,,
forestfires,1,10,1,0.5,0.1,5,,,,15,10,0.414121707343907,0.283570412792752,0.391120577530094,,,
forestfires,1,10,1,0.8,0.1,5,,,,1,100,0.770564192504009,0.657597509591204,0.39454272436126,,,
forestfires,1,10,1,0.8,5,5,,,,1,100,0.809579687865724,0.708743671774514,0.395531150437099,,,
forestfires,1,10,1,0.8,0.9,0.5,,,,7,10,0.439660000845616,0.337513133693362,0.403779105509464,,,
forestfires,1,10,1,0.8,0.5,0.9,,,,15,10,0.271475926717277,0.175086956143976,0.407743083678284,,,
forestfires,1,10,1,0.8,5,0.5,,,,7,10,0.490537806441298,0.38370009215963,0.410785537937101,,,
forestfires,1,10,1,0.5,0.9,5,,,,15,1000,0.184843355438022,0.08706721038694,0.415299165852709,,,
forestfires,1,10,1,0.5,0.9,5,,,,15,10,0.184874923846711,0.087096270001415,0.41598756673829,,,
forestfires,1,10,1,0.8,0.5,0.5,,,,1,100,0.378179929633464,0.204416167238246,0.416119117912133,,,
forestfires,1,10,1,0.8,0.9,0.9,,,,7,100,0.491114113897241,0.374826540460937,0.436429076889239,,,
forestfires,1,10,1,0.8,0.1,5,,,,15,10,0.246677155649186,0.148898506937964,0.436855701615064,,,
forestfires,1,10,1,0.8,0.5,5,,,,7,10,0.183873451599043,0.086035551358749,0.460143755458781,,,
forestfires,1,10,1,0.8,0.5,0.9,,,,15,1000,0.789888808762113,0.676182265696971,0.46829139194578,,,
forestfires,1,10,1,0.8,5,5,,,,15,100,0.184843355438022,0.08706721038694,0.474486359921336,,,
forestfires,1,10,1,0.5,0.1,5,,,,7,100,0.499813536286418,0.353111727428164,0.484519890391781,,,
forestfires,1,10,1,0.8,0.5,0.5,,,,7,100,0.799433241927459,0.697019078491786,0.504215995070206,,,
forestfires,1,10,1,0.8,0.5,5,,,,1,1000,0.80868203645336,0.708670659579105,0.505604539882804,,,
forestfires,1,10,1,0.5,0.1,5,,,,15,100,0.766099648522836,0.669722550965856,0.511745272507631,,,
forestfires,1,10,1,0.8,0.9,0.9,,,,1,1000,0.81216757506725,0.712160138972043,0.512556034556877,,,
forestfires,1,10,1,0.8,5,5,,,,7,10,0.815156640858523,0.717380492107541,0.548855236339836,,,
forestfires,1,10,1,0.8,0.1,0.9,,,,7,100,0.267786889850273,0.174140133852736,0.558608688505918,,,
forestfires,1,10,1,0.5,5,5,,,,7,100,0.61415726298533,0.496431727541848,0.58309150319127,,,
forestfires,1,10,1,0.8,0.1,0.9,,,,15,100,0.474614289490942,0.359366884353364,0.583148174202619,,,
forestfires,1,10,1,0.5,0.9,5,,,,15,100,0.704608231094067,0.60310832957078,0.656763755717905,,,
forestfires,2,10,1,0.2,0.5,5,,,,1,1000,0.073868365903704,0.012585834992386,0.015705157026943,count,value,param
forestfires,2,10,1,0.2,0.1,5,,,,1,1000,0.094519383952187,0.015723312336025,0.016781374197447,9,0.2,omega
forestfires,2,10,1,0.2,0.9,5,,,,1,1000,0.079481166976842,0.012564947638682,0.019479104333162,5,0.5,omega
forestfires,2,10,1,0.2,0.1,5,,,,1,100,0.091934914631102,0.012878835747694,0.02287449046325,0,0.8,omega
forestfires,2,10,1,0.5,0.9,0.5,,,,15,1000,0.09277927343794,0.018699456864723,0.025546514138478,4,0.1,c1
forestfires,2,10,1,0.5,0.5,0.9,,,,7,1000,0.136829641261136,0.028225493474481,0.025658841178011,4,0.5,c1
forestfires,2,10,1,0.5,0.5,0.9,,,,1,1000,0.141365012114215,0.029077296046869,0.025717730234688,3,0.9,c1
forestfires,2,10,1,0.2,5,5,,,,1,100,0.109482542940243,0.02767610960237,0.025932220253252,3,5,c1
forestfires,2,10,1,0.2,5,5,,,,1,1000,0.137488042723404,0.048438280299595,0.026803165885746,0,0.1,c2
forestfires,2,10,1,0.2,0.1,0.9,,,,15,1000,0.137698542264133,0.029464191034088,0.028658990354082,4,0.5,c2
forestfires,2,10,1,0.2,0.5,0.5,,,,15,1000,0.141661341047693,0.031985450744596,0.028660925931438,4,0.9,c2
forestfires,2,10,1,0.2,0.1,0.9,,,,1,1000,0.144966382713087,0.029802013673646,0.028730380345634,6,5,c2
forestfires,2,10,1,0.5,0.9,0.5,,,,7,1000,0.12862775864088,0.031573891753181,0.028883872234864,,,
forestfires,2,10,1,0.5,5,0.5,,,,1,1000,0.140133730148058,0.030139269716032,0.02896342283895,,,
forestfires,2,10,1,0.5,0.1,0.5,,,,1,1000,0.13416068264277,0.030468728505942,0.029472262221425,,,
forestfires,2,10,1,0.2,5,0.5,,,,1,1000,0.144268958584544,0.031211343501983,0.029922004883947,,,
forestfires,2,10,1,0.5,0.5,0.5,,,,1,1000,0.159550684086088,0.038489708720239,0.030188148164244,,,
forestfires,2,10,1,0.2,0.5,0.1,,,,7,1000,0.15215033834127,0.032016982696479,0.030199959176805,,,
forestfires,2,10,1,0.2,5,0.1,,,,7,1000,0.14188527223472,0.026955750834953,0.03052064087827,,,
forestfires,2,10,1,0.5,0.9,0.9,,,,1,1000,0.132351475300552,0.0278069034164,0.030585920617874,,,
forestfires,2,10,1,0.2,0.5,0.5,,,,1,1000,0.148952297366503,0.031169118172388,0.030822369818013,,,
forestfires,2,10,1,0.2,0.5,0.1,,,,1,1000,0.145256208445544,0.030572669109511,0.03094583812131,,,
forestfires,2,10,1,0.2,0.1,0.1,,,,1,1000,0.1500099069989,0.036941095607681,0.030981798420545,,,
forestfires,2,10,1,0.5,0.1,0.5,,,,7,1000,0.137496943036329,0.030828545223941,0.031099477225276,,,
forestfires,2,10,1,0.2,0.1,0.1,,,,7,1000,0.154569905870829,0.035400546806234,0.031158397922406,,,
forestfires,2,10,1,0.2,0.5,0.9,,,,1,1000,0.149831614311685,0.033743436778259,0.031183278960947,,,
forestfires,2,10,1,0.5,0.5,0.5,,,,7,1000,0.142831781088615,0.032762667689435,0.03157314788873,,,
forestfires,2,10,1,0.2,0.9,0.5,,,,7,1000,0.165643529132657,0.04022586630064,0.031647969027112,,,
forestfires,2,10,1,0.2,5,0.9,,,,1,1000,0.148602457420279,0.036755925842149,0.031781006700982,,,
forestfires,2,10,1,0.5,5,0.1,,,,7,1000,0.15779931330081,0.034213675613683,0.031843006730471,,,
forestfires,2,10,1,0.2,5,0.1,,,,15,1000,0.14407466043404,0.035119868555948,0.031920273840416,,,
forestfires,2,10,1,0.2,0.1,0.1,,,,15,1000,0.14607386772473,0.032840155128372,0.032073490911976,,,
forestfires,2,10,1,0.5,0.9,0.1,,,,15,1000,0.157072600330106,0.034753243305979,0.032087311605567,,,
forestfires,2,10,1,0.2,0.9,0.5,,,,1,1000,0.151612623862459,0.036961546038129,0.032133875401546,,,
forestfires,2,10,1,0.5,0.1,0.1,,,,7,1000,0.163504537847886,0.035394729204013,0.032458824816155,,,
forestfires,2,10,1,0.2,0.9,0.1,,,,1,1000,0.173123000079867,0.038280554819992,0.032710838823892,,,
forestfires,2,10,1,0.5,0.1,0.9,,,,1,100,0.149821289323633,0.032794146048165,0.032963878699042,,,
forestfires,2,10,1,0.2,0.9,0.1,,,,15,1000,0.171276128801855,0.04063314265215,0.033116238488992,,,
forestfires,2,10,1,0.2,5,0.9,,,,15,1000,0.14504918358435,0.039249417837511,0.033208222506527,,,
forestfires,2,10,1,0.2,0.9,0.1,,,,7,1000,0.163152489908813,0.040700134186212,0.0333730341923,,,
forestfires,2,10,1,0.5,0.5,0.1,,,,1,1000,0.129480241737934,0.028067562273598,0.033422300804161,,,
forestfires,2,10,1,0.2,5,0.5,,,,15,1000,0.165474151461485,0.038995703255049,0.033422463685181,,,
forestfires,2,10,1,0.2,0.9,0.9,,,,7,1000,0.149761535816317,0.036297536269524,0.033478893292864,,,
forestfires,2,10,1,0.2,0.5,0.5,,,,7,1000,0.163924606907264,0.036869956309386,0.033550303378864,,,
forestfires,2,10,1,0.5,0.5,0.1,,,,7,1000,0.15124447789023,0.03570964802847,0.033670743087706,,,
forestfires,2,10,1,0.2,0.9,0.9,,,,1,1000,0.159250750711076,0.037941228214851,0.033680422909554,,,
forestfires,2,10,1,0.5,0.1,0.9,,,,1,1000,0.151949078330869,0.038198690448594,0.033834614151168,,,
forestfires,2,10,1,0.2,5,0.1,,,,1,100,0.14452417259501,0.036483305226322,0.033854799724011,,,
forestfires,2,10,1,0.2,0.5,0.1,,,,1,100,0.178724284696874,0.04500690643872,0.033880908849132,,,
forestfires,2,10,1,0.2,0.5,5,,,,1,100,0.127177060330263,0.025025361311107,0.033940890901489,,,
forestfires,2,10,1,0.2,0.1,0.5,,,,1,1000,0.155905846683168,0.038847267095478,0.033987117311535,,,
forestfires,2,10,1,0.2,0.9,0.9,,,,15,1000,0.149830576294056,0.035366333818835,0.034309069601893,,,
forestfires,2,10,1,0.5,5,0.1,,,,1,1000,0.157534865464615,0.035337995885573,0.034310939231978,,,
forestfires,2,10,1,0.5,0.5,0.5,,,,1,100,0.174568475794719,0.043099315797992,0.034366262037093,,,
forestfires,2,10,1,0.2,0.1,0.5,,,,7,1000,0.156504328192188,0.03894515024982,0.034388272019152,,,
forestfires,2,10,1,0.2,0.1,0.5,,,,1,100,0.145658967517301,0.036561986835187,0.034460846423453,,,
forestfires,2,10,1,0.5,5,0.1,,,,15,1000,0.159630573349018,0.038360601298747,0.034627820955078,,,
forestfires,2,10,1,0.2,0.1,0.5,,,,15,1000,0.179416062682787,0.042875960879863,0.034845900080348,,,
forestfires,2,10,1,0.2,0.1,0.9,,,,7,1000,0.145559409637493,0.034423717045078,0.035021641419979,,,
forestfires,2,10,1,0.5,0.9,0.9,,,,1,100,0.132530328257364,0.030730219940277,0.035064618226538,,,
forestfires,2,10,1,0.5,5,0.5,,,,15,1000,0.147212509924692,0.032156834890554,0.035294164227422,,,
forestfires,2,10,1,0.2,0.5,0.1,,,,15,1000,0.170969177523391,0.04353919210126,0.035421416411684,,,
forestfires,2,10,1,0.5,0.5,0.1,,,,15,1000,0.188843295502148,0.046986614259637,0.035495580560956,,,
forestfires,2,10,1,0.2,0.9,0.9,,,,1,100,0.189110713737759,0.050600514201069,0.035627984812371,,,
forestfires,2,10,1,0.2,0.5,0.9,,,,7,1000,0.145607319469832,0.036425265187826,0.035803427261732,,,
forestfires,2,10,1,0.2,5,0.1,,,,1,1000,0.174903323375922,0.040359477772421,0.035847308999961,,,
forestfires,2,10,1,0.2,0.5,0.9,,,,1,100,0.167750274358217,0.039520169998803,0.035886626915495,,,
forestfires,2,10,1,0.2,5,0.5,,,,15,100,0.170914834803888,0.0424775039152,0.035935849399853,,,
forestfires,2,10,1,0.5,0.9,0.5,,,,1,1000,0.14738561522565,0.032615650343228,0.036129328237758,,,
forestfires,2,10,1,0.2,0.5,0.5,,,,1,100,0.175660764775001,0.039630470269424,0.036136983317481,,,
forestfires,2,10,1,0.5,0.1,0.1,,,,15,1000,0.162927581967817,0.039363841006439,0.03625977853151,,,
forestfires,2,10,1,0.2,0.5,0.1,,,,15,100,0.175589212723869,0.041667985548658,0.036301530768751,,,
forestfires,2,10,1,0.5,0.1,0.1,,,,1,100,0.165718990316946,0.038293077113219,0.036373927572398,,,
forestfires,2,10,1,0.5,5,0.5,,,,1,100,0.161690289719877,0.036883148733093,0.036441621778163,,,
forestfires,2,10,1,0.5,5,0.1,,,,1,100,0.169848985545397,0.039814327039539,0.036692293788037,,,
forestfires,2,10,1,0.2,0.1,5,,,,1,10,0.168350806596486,0.040272638351107,0.036765432183665,,,
forestfires,2,10,1,0.2,0.9,0.1,,,,15,100,0.174783736085451,0.04239568930617,0.036780671581193,,,
forestfires,2,10,1,0.2,0.9,0.1,,,,7,100,0.170515554377294,0.041394218244501,0.036799067009721,,,
forestfires,2,10,1,0.5,0.9,0.1,,,,1,1000,0.166374422477418,0.039710906013206,0.036950911605314,,,
forestfires,2,10,1,0.2,5,0.9,,,,1,100,0.176871823406499,0.04355763113806,0.037010846689808,,,
forestfires,2,10,1,0.2,5,0.5,,,,7,1000,0.167408775022875,0.042617678116707,0.037049177084867,,,
forestfires,2,10,1,0.2,5,0.1,,,,15,100,0.167863804199615,0.045899260395295,0.037337824982123,,,
forestfires,2,10,1,0.2,0.9,0.5,,,,15,1000,0.184083370601777,0.048528062327377,0.037449193857126,,,
forestfires,2,10,1,0.2,5,0.5,,,,7,100,0.175160842622719,0.043569995979029,0.037455835209684,,,
forestfires,2,10,1,0.2,0.1,0.1,,,,1,100,0.173125810869765,0.042215223155219,0.037777107872386,,,
forestfires,2,10,1,0.2,0.5,0.1,,,,7,100,0.170769583000739,0.044168055920557,0.037855110066354,,,
forestfires,2,10,1,0.2,0.9,0.1,,,,1,100,0.185073473503712,0.04741828657239,0.037928817978594,,,
forestfires,2,10,1,0.5,5,0.1,,,,15,100,0.176832817057851,0.043692837429361,0.03803605334773,,,
forestfires,2,10,1,0.2,0.1,0.9,,,,1,100,0.144348447838036,0.040278901664127,0.038165216908475,,,
forestfires,2,10,1,0.5,0.9,0.1,,,,15,100,0.183635606683721,0.04696711123318,0.038217843679736,,,
forestfires,2,10,1,0.5,0.9,0.1,,,,1,100,0.178125159775317,0.044585234438874,0.03825947610566,,,
forestfires,2,10,1,0.2,0.9,0.5,,,,1,100,0.17550407502657,0.045162320785005,0.038368369671797,,,
forestfires,2,10,1,0.2,5,5,,,,1,10,0.181637112299639,0.047772697477633,0.038818131782423,,,
forestfires,2,10,1,0.2,0.1,0.9,,,,7,100,0.183484822388839,0.045967129161301,0.038856844479481,,,
forestfires,2,10,1,0.2,0.1,0.9,,,,15,100,0.169764308743257,0.044621052757412,0.03895845687041,,,
forestfires,2,10,1,0.2,0.5,0.9,,,,15,100,0.175835369669766,0.046605403488986,0.039077803853311,,,
forestfires,2,10,1,0.2,0.5,5,,,,7,1000,0.163132191473287,0.041681793781223,0.039227281278442,,,
forestfires,2,10,1,0.5,0.5,0.1,,,,15,100,0.183297604995409,0.048054823637713,0.03926370640935,,,
forestfires,2,10,1,0.2,0.1,0.1,,,,15,100,0.191539751046041,0.04997161853288,0.039318708869812,,,
forestfires,2,10,1,0.2,0.1,0.1,,,,7,100,0.183258952166655,0.045966735870313,0.039351173542171,,,
forestfires,2,10,1,0.2,0.5,0.5,,,,15,100,0.179131076371931,0.049591350390024,0.039595496530629,,,
forestfires,2,10,1,0.2,0.1,0.9,,,,1,10,0.166488239958611,0.049121586034167,0.039736115873977,,,
forestfires,2,10,1,0.2,0.9,0.5,,,,15,100,0.183697611328008,0.046997529168036,0.039903628980493,,,
forestfires,2,10,1,0.5,0.9,0.1,,,,7,1000,0.169043198878373,0.055076637569684,0.03997750897095,,,
forestfires,2,10,1,0.2,5,0.1,,,,7,100,0.193202017406202,0.050858975250434,0.040033989526326,,,
forestfires,2,10,1,0.2,0.5,0.9,,,,7,100,0.176731116059416,0.045017731705601,0.040095356570749,,,
forestfires,2,10,1,0.5,5,0.9,,,,1,100,0.182253840666243,0.046340534969045,0.040103164645818,,,
forestfires,2,10,1,0.2,5,0.9,,,,15,100,0.14321118635155,0.051057769644122,0.040231246231445,,,
