Data set,layers,omega,c1,c2,vmax,pop_size,maxIter,loss1,loss2
glass,0,0.1,3,0.1,1,1000,500,66.5071770334928,68.1818181818182
glass,0,0.1,3,0.1,1,1000,500,42.6890756302521,47.6190476190476
glass,0,0.1,3,0.5,1,1000,500,33.4224598930481,40.9090909090909
glass,0,0.1,3,0.5,1,1000,500,72.020202020202,77.2727272727273
glass,0,0.1,3,0.5,1,1000,500,47.2727272727273,50
glass,0,0.1,3,0.5,1,1000,500,60.8607079195315,63.6363636363636
glass,0,0.1,3,0.5,1,1000,500,50.952380952381,57.1428571428571
glass,0,0.1,3,0.9,1,1000,500,42.4242424242424,50
glass,0,0.1,3,0.9,1,1000,500,52.4793388429752,59.0909090909091
glass,0,0.1,3,0.9,1,1000,500,51.6233766233766,50
glass,0,0.1,3,0.9,1,1000,500,69.5696460402343,72.7272727272727
glass,0,0.1,3,0.9,1,1000,500,61.4663643235072,66.6666666666667
glass,0,0.1,3,3,1,1000,500,57.1428571428572,59.0909090909091
glass,0,0.1,3,3,1,1000,500,58.8474025974026,63.6363636363636
glass,0,0.1,3,3,1,1000,500,52.0562770562771,50
glass,0,0.1,3,3,1,1000,500,69.5374800637958,72.7272727272727
glass,0,0.1,3,3,1,1000,500,73.2092837134854,76.1904761904762
glass,0,0.4,0.1,0.1,1,1000,500,32.5,40.9090909090909
glass,0,0.4,0.1,0.1,1,1000,500,63.8528138528138,68.1818181818182
glass,0,0.4,0.1,0.1,1,1000,500,65.4545454545455,68.1818181818182
glass,0,0.4,0.1,0.1,1,1000,500,64.7245179063361,68.1818181818182
glass,0,0.4,0.1,0.1,1,1000,500,47.286470143613,52.3809523809524
glass,0,0.4,0.1,0.5,1,1000,500,41.6495784916838,50
glass,0,0.4,0.1,0.5,1,1000,500,53.9393939393939,59.0909090909091
glass,0,0.4,0.1,0.5,1,1000,500,50.0196772924046,50
glass,0,0.4,0.1,0.5,1,1000,500,68.7445887445887,72.7272727272727
glass,0,0.4,0.1,0.5,1,1000,500,60.2240896358544,66.6666666666667
glass,0,0.4,0.1,0.9,1,1000,500,58.1002331002331,59.0909090909091
glass,0,0.4,0.1,0.9,1,1000,500,61.8831168831169,68.1818181818182
glass,0,0.4,0.1,0.9,1,1000,500,44.2424242424242,45.4545454545455
glass,0,0.4,0.1,0.9,1,1000,500,54.1940412528648,59.0909090909091
glass,0,0.4,0.1,0.9,1,1000,500,57.1428571428571,57.1428571428571
glass,0,0.4,0.1,3,1,1000,500,42.1212121212121,45.4545454545455
glass,0,0.4,0.1,3,1,1000,500,54.040404040404,59.0909090909091
glass,0,0.4,0.1,3,1,1000,500,53.1601731601732,50
glass,0,0.4,0.1,3,1,1000,500,73.7741046831956,77.2727272727273
glass,0,0.4,0.1,3,1,1000,500,68.7505087505087,71.4285714285714
glass,0,0.4,0.5,0.1,1,1000,500,56.4080656185919,59.0909090909091
glass,0,0.4,0.5,0.1,1,1000,500,44.6969696969697,50
glass,0,0.4,0.5,0.1,1,1000,500,50.4132231404959,54.5454545454545
glass,0,0.4,0.5,0.1,1,1000,500,64.7245179063361,68.1818181818182
glass,0,0.4,0.5,0.1,1,1000,500,37.8571428571429,42.8571428571429
glass,0,0.4,0.5,0.5,1,1000,500,29.6524064171123,36.3636363636364
glass,0,0.4,0.5,0.5,1,1000,500,41.991341991342,50
glass,0,0.4,0.5,0.5,1,1000,500,53.8918318523582,54.5454545454545
glass,0,0.4,0.5,0.5,1,1000,500,73.7741046831956,77.2727272727273
glass,0,0.4,0.5,0.5,1,1000,500,50.9803921568628,57.1428571428571
glass,0,0.4,0.5,0.9,1,1000,500,58.030303030303,63.6363636363636
glass,0,0.4,0.5,0.9,1,1000,500,54.0559440559441,59.0909090909091
glass,0,0.4,0.5,0.9,1,1000,500,49.0872763600036,50
glass,0,0.4,0.5,0.9,1,1000,500,68.7445887445887,72.7272727272727
glass,0,0.4,0.5,0.9,1,1000,500,41.4985994397759,47.6190476190476
glass,0,0.4,0.5,3,1,1000,500,60.5312868949233,63.6363636363636
glass,0,0.4,0.5,3,1,1000,500,63.6363636363636,68.1818181818182
glass,0,0.4,0.5,3,1,1000,500,51.2121212121212,50
glass,0,0.4,0.5,3,1,1000,500,73.7741046831956,77.2727272727273
glass,0,0.4,0.5,3,1,1000,500,62.7640529896169,66.6666666666667
glass,0,0.4,0.9,0.1,1,1000,500,33.8731856378915,36.3636363636364
glass,0,0.4,0.9,0.1,1,1000,500,59.1399828241933,63.6363636363636
glass,0,0.4,0.9,0.1,1,1000,500,48.0519480519481,50
glass,0,0.4,0.9,0.1,1,1000,500,69.5374800637958,72.7272727272727
glass,0,0.4,0.9,0.1,1,1000,500,42.6890756302521,47.6190476190476
glass,0,0.4,0.9,0.5,1,1000,500,43.7229437229437,50
glass,0,0.4,0.9,0.5,1,1000,500,45.3178400546822,50
glass,0,0.4,0.9,0.5,1,1000,500,53.9745084636726,54.5454545454545
glass,0,0.4,0.9,0.5,1,1000,500,65.1085756348914,68.1818181818182
glass,0,0.4,0.9,0.5,1,1000,500,48.3333333333333,52.3809523809524
glass,0,0.4,0.9,0.9,1,1000,500,37.3737373737374,45.4545454545455
glass,0,0.4,0.9,0.9,1,1000,500,45.959595959596,50
glass,0,0.4,0.9,0.9,1,1000,500,58.9334907516726,59.0909090909091
glass,0,0.4,0.9,0.9,1,1000,500,73.2690541781451,77.2727272727273
glass,0,0.4,0.9,0.9,1,1000,500,51.3919413919414,57.1428571428571
glass,0,0.4,0.9,3,1,1000,500,46.8869365928189,50
glass,0,0.4,0.9,3,1,1000,500,55.5140692640693,59.0909090909091
glass,0,0.4,0.9,3,1,1000,500,52.0562770562771,50
glass,0,0.4,0.9,3,1,1000,500,62.0595091183326,63.6363636363636
glass,0,0.4,0.9,3,1,1000,500,58.7301587301587,61.9047619047619
glass,0,0.4,3,0.1,1,1000,500,42.8099173553719,50
glass,0,0.4,3,0.1,1,1000,500,59.6256684491979,63.6363636363636
glass,0,0.4,3,0.1,1,1000,500,34.3801652892562,45.4545454545455
glass,0,0.4,3,0.1,1,1000,500,66.5393430099313,68.1818181818182
glass,0,0.4,3,0.1,1,1000,500,32.6797385620915,38.0952380952381
glass,0,0.4,3,0.5,1,1000,500,47.0779220779221,50
glass,0,0.4,3,0.5,1,1000,500,48.5674931129477,54.5454545454545
glass,0,0.4,3,0.5,1,1000,500,50.4286283891547,50
glass,0,0.4,3,0.5,1,1000,500,69.5374800637958,72.7272727272727
glass,0,0.4,3,0.5,1,1000,500,54.1926244181883,61.9047619047619
glass,0,0.4,3,0.9,1,1000,500,46.6004583651643,50
glass,0,0.4,3,0.9,1,1000,500,57.2431245225363,63.6363636363636
glass,0,0.4,3,0.9,1,1000,500,54.9145591250854,54.5454545454545
glass,0,0.4,3,0.9,1,1000,500,69.5374800637958,72.7272727272727
glass,0,0.4,3,0.9,1,1000,500,37.3015873015873,42.8571428571429
glass,0,0.4,3,3,1,1000,500,56.5151515151515,59.0909090909091
glass,0,0.4,3,3,1,1000,500,57.9744816586922,63.6363636363636
glass,0,0.4,3,3,1,1000,500,61.3152533740769,59.0909090909091
glass,0,0.4,3,3,1,1000,500,73.7741046831956,77.2727272727273
glass,0,0.4,3,3,1,1000,500,73.2092837134854,76.1904761904762
glass,1,0.1,0.1,0.1,1,1000,500,28.5302932361756,36.3636363636364
glass,1,0.1,0.1,0.1,1,1000,500,61.2098427887902,68.1818181818182
glass,1,0.1,0.1,0.1,1,1000,500,52.987012987013,54.5454545454545
glass,1,0.1,0.1,0.1,1,1000,500,63.8888888888889,68.1818181818182
glass,1,0.1,0.1,0.1,1,1000,500,46.3265306122449,52.3809523809524
glass,1,0.1,0.1,0.5,1,1000,500,34.1577540106952,40.9090909090909
glass,1,0.1,0.1,0.5,1,1000,500,43.8167096061833,45.4545454545455
glass,1,0.1,0.1,0.5,1,1000,500,52.2510822510822,54.5454545454545
glass,1,0.1,0.1,0.5,1,1000,500,60.2175602175602,63.6363636363636
glass,1,0.1,0.1,0.5,1,1000,500,45.8002148227712,52.3809523809524
glass,1,0.1,0.1,0.9,1,1000,500,30.952380952381,36.3636363636364
glass,1,0.1,0.1,0.9,1,1000,500,44.3181818181818,50
glass,1,0.1,0.1,0.9,1,1000,500,65.1082251082251,68.1818181818182
glass,1,0.1,0.1,0.9,1,1000,500,51.9140989729225,54.5454545454545
glass,1,0.1,0.1,0.9,1,1000,500,29.8739495798319,33.3333333333333
glass,1,0.1,0.1,3,1,1000,500,61.0569985569986,63.6363636363636
glass,1,0.1,0.1,3,1,1000,500,65.3679653679654,68.1818181818182
glass,1,0.1,0.1,3,1,1000,500,69.5075757575758,68.1818181818182
glass,1,0.1,0.1,3,1,1000,500,72.8650137741047,77.2727272727273
glass,1,0.1,0.1,3,1,1000,500,67.4402068519716,66.6666666666667
glass,1,0.1,0.5,0.1,1,1000,500,31.9347319347319,36.3636363636364
glass,1,0.1,0.5,0.1,1,1000,500,37.0523415977961,45.4545454545455
glass,1,0.1,0.5,0.1,1,1000,500,44.0125092299005,50
glass,1,0.1,0.5,0.1,1,1000,500,67.4603174603175,72.7272727272727
glass,1,0.1,0.5,0.1,1,1000,500,34.6258503401361,38.0952380952381
glass,1,0.1,0.5,0.5,1,1000,500,31.6883116883117,36.3636363636364
glass,1,0.1,0.5,0.5,1,1000,500,42.2668240850059,50
glass,1,0.1,0.5,0.5,1,1000,500,70.5442583732058,72.7272727272727
glass,1,0.1,0.5,0.5,1,1000,500,47.5252525252525,50
glass,1,0.1,0.5,0.5,1,1000,500,28.6834733893557,33.3333333333333
glass,1,0.1,0.5,0.9,1,1000,500,41.8003565062389,45.4545454545455
glass,1,0.1,0.5,0.9,1,1000,500,65.9090909090909,72.7272727272727
glass,1,0.1,0.5,0.9,1,1000,500,42.0550038197097,40.9090909090909
glass,1,0.1,0.5,0.9,1,1000,500,51.7355371900826,54.5454545454545
glass,1,0.1,0.5,0.9,1,1000,500,50.1221001221001,57.1428571428571
glass,1,0.1,0.5,3,1,1000,500,51.6991341991342,54.5454545454545
glass,1,0.1,0.5,3,1,1000,500,72.020202020202,77.2727272727273
glass,1,0.1,0.5,3,1,1000,500,51.3146502620187,50
glass,1,0.1,0.5,3,1,1000,500,64.2194674012856,68.1818181818182
glass,1,0.1,0.5,3,1,1000,500,64.4417767106843,66.6666666666667
glass,1,0.1,0.9,0.1,1,1000,500,18.989898989899,22.7272727272727
glass,1,0.1,0.9,0.1,1,1000,500,46.2121212121212,50
glass,1,0.1,0.9,0.1,1,1000,500,60.91181545727,63.6363636363636
glass,1,0.1,0.9,0.1,1,1000,500,64.5191409897292,68.1818181818182
glass,1,0.1,0.9,0.1,1,1000,500,28.4761904761905,38.0952380952381
glass,1,0.1,0.9,0.5,1,1000,500,30.7070707070707,36.3636363636364
glass,1,0.1,0.9,0.5,1,1000,500,52.7005888847994,59.0909090909091
glass,1,0.1,0.9,0.5,1,1000,500,38.6363636363636,45.4545454545455
glass,1,0.1,0.9,0.5,1,1000,500,71.8181818181818,77.2727272727273
glass,1,0.1,0.9,0.5,1,1000,500,26.8253968253968,28.5714285714286
glass,1,0.1,0.9,0.9,1,1000,500,44.550547491724,45.4545454545455
glass,1,0.1,0.9,0.9,1,1000,500,53.030303030303,59.0909090909091
glass,1,0.1,0.9,0.9,1,1000,500,51.5692640692641,54.5454545454545
glass,1,0.1,0.9,0.9,1,1000,500,51.9140989729225,54.5454545454545
glass,1,0.1,0.9,0.9,1,1000,500,26.7787114845938,28.5714285714286
glass,1,0.1,0.9,3,1,1000,500,57.1428571428572,59.0909090909091
glass,1,0.1,0.9,3,1,1000,500,67.3701298701299,68.1818181818182
glass,1,0.1,0.9,3,1,1000,500,64.149008885851,63.6363636363636
glass,1,0.1,0.9,3,1,1000,500,69.5374800637958,72.7272727272727
glass,1,0.1,0.9,3,1,1000,500,74.7619047619048,76.1904761904762
glass,1,0.1,3,0.1,1,1000,500,23.3333333333333,27.2727272727273
glass,1,0.1,3,0.1,1,1000,500,48.6013986013986,54.5454545454545
glass,1,0.1,3,0.1,1,1000,500,55.423987776929,54.5454545454545
glass,1,0.1,3,0.1,1,1000,500,54.0191387559809,59.0909090909091
glass,1,0.1,3,0.1,1,1000,500,38.421052631579,42.8571428571429
glass,1,0.1,3,0.5,1,1000,500,29.6969696969697,36.3636363636364
glass,1,0.1,3,0.5,1,1000,500,25.5223037831733,36.3636363636364
glass,1,0.1,3,0.5,1,1000,500,35.7279084551812,40.9090909090909
glass,1,0.1,3,0.5,1,1000,500,73.0447330447331,77.2727272727273
glass,1,0.1,3,0.5,1,1000,500,45.9156785243742,52.3809523809524
glass,1,0.1,3,0.9,1,1000,500,38.3116883116883,40.9090909090909
glass,1,0.1,3,0.9,1,1000,500,44.0191387559809,50
glass,1,0.1,3,0.9,1,1000,500,64.2475171886937,63.6363636363636
glass,1,0.1,3,0.9,1,1000,500,60.479797979798,63.6363636363636
glass,1,0.1,3,0.9,1,1000,500,39.4392908678623,42.8571428571429
glass,1,0.1,3,3,1,1000,500,61.0569985569986,63.6363636363636
glass,1,0.1,3,3,1,1000,500,72.020202020202,77.2727272727273
glass,1,0.1,3,3,1,1000,500,68.5255920550038,68.1818181818182
glass,1,0.1,3,3,1,1000,500,69.0324295587454,72.7272727272727
glass,1,0.1,3,3,1,1000,500,73.0052020808323,76.1904761904762
glass,1,0.4,0.1,0.1,1,1000,500,29.6791443850267,36.3636363636364
glass,1,0.4,0.1,0.1,1,1000,500,34.0909090909091,45.4545454545455
glass,1,0.4,0.1,0.1,1,1000,500,59.0054682159945,59.0909090909091
glass,1,0.4,0.1,0.1,1,1000,500,66.8568033273916,72.7272727272727
glass,1,0.4,0.1,0.1,1,1000,500,51.978021978022,57.1428571428571
glass,1,0.4,0.1,0.5,1,1000,500,32.7751196172249,36.3636363636364
glass,1,0.4,0.1,0.5,1,1000,500,41.1519036519037,45.4545454545455
glass,1,0.4,0.1,0.5,1,1000,500,48.0519480519481,50
glass,1,0.4,0.1,0.5,1,1000,500,65.0252525252525,68.1818181818182
glass,1,0.4,0.1,0.5,1,1000,500,22.2222222222222,23.8095238095238
glass,1,0.4,0.1,0.9,1,1000,500,42.0454545454546,50
glass,1,0.4,0.1,0.9,1,1000,500,55.9917355371901,63.6363636363636
glass,1,0.4,0.1,0.9,1,1000,500,62.8332194121668,63.6363636363636
glass,1,0.4,0.1,0.9,1,1000,500,62.9029793735676,68.1818181818182
glass,1,0.4,0.1,0.9,1,1000,500,47.0995670995671,52.3809523809524
glass,1,0.4,0.1,3,1,1000,500,31.4935064935065,31.8181818181818
glass,1,0.4,0.1,3,1,1000,500,39.5353535353535,50
glass,1,0.4,0.1,3,1,1000,500,64.5887445887446,63.6363636363636
glass,1,0.4,0.1,3,1,1000,500,72.8650137741047,77.2727272727273
glass,1,0.4,0.1,3,1,1000,500,64.1068735186382,66.6666666666667
glass,1,0.4,0.5,0.1,1,1000,500,28.8770053475936,36.3636363636364
glass,1,0.4,0.5,0.1,1,1000,500,45.1298701298701,50
glass,1,0.4,0.5,0.1,1,1000,500,58.400690218872,59.0909090909091
glass,1,0.4,0.5,0.1,1,1000,500,60.6230370936253,63.6363636363636
glass,1,0.4,0.5,0.1,1,1000,500,29.9159663865546,33.3333333333333
glass,1,0.4,0.5,0.5,1,1000,500,30.5882352941176,36.3636363636364
glass,1,0.4,0.5,0.5,1,1000,500,46.2270930650377,54.5454545454545
glass,1,0.4,0.5,0.5,1,1000,500,43.7645687645688,45.4545454545455
glass,1,0.4,0.5,0.5,1,1000,500,63.4090909090909,68.1818181818182
glass,1,0.4,0.5,0.5,1,1000,500,37.9296066252588,47.6190476190476
glass,1,0.4,0.5,0.9,1,1000,500,26.3403263403263,31.8181818181818
glass,1,0.4,0.5,0.9,1,1000,500,52.6923076923077,59.0909090909091
glass,1,0.4,0.5,0.9,1,1000,500,65.3170359052712,63.6363636363636
glass,1,0.4,0.5,0.9,1,1000,500,62.9029793735676,68.1818181818182
glass,1,0.4,0.5,0.9,1,1000,500,33.3786848072562,38.0952380952381
glass,1,0.4,0.5,3,1,1000,500,57.9004329004329,59.0909090909091
glass,1,0.4,0.5,3,1,1000,500,40.8333333333333,50
glass,1,0.4,0.5,3,1,1000,500,57.3593073593074,59.0909090909091
glass,1,0.4,0.5,3,1,1000,500,70.3030303030303,72.7272727272727
glass,1,0.4,0.5,3,1,1000,500,47.6190476190476,47.6190476190476
glass,1,0.4,0.9,0.1,1,1000,500,45.1381951381952,50
glass,1,0.4,0.9,0.1,1,1000,500,44.0191387559809,50
glass,1,0.4,0.9,0.1,1,1000,500,50.4132231404959,54.5454545454545
glass,1,0.4,0.9,0.1,1,1000,500,56.2752525252525,59.0909090909091
glass,1,0.4,0.9,0.1,1,1000,500,44.9299719887955,52.3809523809524
glass,1,0.4,0.9,0.5,1,1000,500,32.4064171122995,40.9090909090909
glass,1,0.4,0.9,0.5,1,1000,500,61.220397249809,68.1818181818182
glass,1,0.4,0.9,0.5,1,1000,500,38.0443086325439,36.3636363636364
glass,1,0.4,0.9,0.5,1,1000,500,63.4090909090909,68.1818181818182
glass,1,0.4,0.9,0.5,1,1000,500,19.4557823129252,23.8095238095238
glass,1,0.4,0.9,0.9,1,1000,500,40.4017551076375,40.9090909090909
glass,1,0.4,0.9,0.9,1,1000,500,57.5109101424891,63.6363636363636
glass,1,0.4,0.9,0.9,1,1000,500,55.7575757575758,54.5454545454545
glass,1,0.4,0.9,0.9,1,1000,500,60.180754917597,63.6363636363636
glass,1,0.4,0.9,0.9,1,1000,500,46.530612244898,52.3809523809524
glass,1,0.4,0.9,3,1,1000,500,47.987012987013,50
glass,1,0.4,0.9,3,1,1000,500,65.1515151515152,68.1818181818182
glass,1,0.4,0.9,3,1,1000,500,74.549062049062,72.7272727272727
glass,1,0.4,0.9,3,1,1000,500,73.7741046831956,77.2727272727273
glass,1,0.4,0.9,3,1,1000,500,72.108843537415,71.4285714285714
glass,1,0.4,3,0.1,1,1000,500,24.9350649350649,27.2727272727273
glass,1,0.4,3,0.1,1,1000,500,28.5526068134764,40.9090909090909
glass,1,0.4,3,0.1,1,1000,500,56.8270944741533,59.0909090909091
glass,1,0.4,3,0.1,1,1000,500,67.1074380165289,72.7272727272727
glass,1,0.4,3,0.1,1,1000,500,23.6591478696742,28.5714285714286
glass,1,0.4,3,0.5,1,1000,500,37.0454545454545,45.4545454545455
glass,1,0.4,3,0.5,1,1000,500,47.5624375624376,54.5454545454545
glass,1,0.4,3,0.5,1,1000,500,49.9278499278499,50
glass,1,0.4,3,0.5,1,1000,500,48.8455988455988,54.5454545454545
glass,1,0.4,3,0.5,1,1000,500,35.1700680272109,42.8571428571429
glass,1,0.4,3,0.9,1,1000,500,38.1385281385281,40.9090909090909
glass,1,0.4,3,0.9,1,1000,500,63.6363636363636,68.1818181818182
glass,1,0.4,3,0.9,1,1000,500,43.9590712317985,45.4545454545455
glass,1,0.4,3,0.9,1,1000,500,58.6013986013986,63.6363636363636
glass,1,0.4,3,0.9,1,1000,500,16.5986394557823,19.047619047619
glass,1,0.4,3,3,1,1000,500,52.1441793500617,54.5454545454545
glass,1,0.4,3,3,1,1000,500,59.0567327409433,63.6363636363636
glass,1,0.4,3,3,1,1000,500,45.4545454545455,59.0909090909091
glass,1,0.4,3,3,1,1000,500,64.1104828186168,68.1818181818182
glass,1,0.4,3,3,1,1000,500,72.4489795918367,76.1904761904762
glass,2,0.1,0.1,0.1,1,1000,500,23.6044657097289,27.2727272727273
glass,2,0.1,0.1,0.1,1,1000,500,47.3829201101928,54.5454545454545
glass,2,0.1,0.1,0.1,1,1000,500,27.248023715415,36.3636363636364
glass,2,0.1,0.1,0.1,1,1000,500,28.5583103764922,40.9090909090909
glass,2,0.1,0.1,0.1,1,1000,500,49.391335481561,52.3809523809524
glass,2,0.1,0.1,0.5,1,1000,500,17.5,31.8181818181818
glass,2,0.1,0.1,0.5,1,1000,500,44.5454545454546,50
glass,2,0.1,0.1,0.5,1,1000,500,66.7464114832536,68.1818181818182
glass,2,0.1,0.1,0.5,1,1000,500,68.1149732620321,72.7272727272727
glass,2,0.1,0.1,0.5,1,1000,500,35.4256854256854,42.8571428571429
glass,2,0.1,0.1,0.9,1,1000,500,31.7467221773442,40.9090909090909
glass,2,0.1,0.1,0.9,1,1000,500,34.032634032634,45.4545454545455
glass,2,0.1,0.1,0.9,1,1000,500,47.2276949057135,50
glass,2,0.1,0.1,0.9,1,1000,500,56.969696969697,63.6363636363636
glass,2,0.1,0.1,0.9,1,1000,500,22.0496894409938,33.3333333333333
glass,2,0.1,0.1,3,1,1000,500,59.4312105007292,63.6363636363636
glass,2,0.1,0.1,3,1,1000,500,72.020202020202,77.2727272727273
glass,2,0.1,0.1,3,1,1000,500,71.1399711399711,68.1818181818182
glass,2,0.1,0.1,3,1,1000,500,65,68.1818181818182
glass,2,0.1,0.1,3,1,1000,500,68.9133089133089,71.4285714285714
glass,2,0.1,0.5,0.1,1,1000,500,22.2077922077922,31.8181818181818
glass,2,0.1,0.5,0.1,1,1000,500,58.6580086580087,63.6363636363636
glass,2,0.1,0.5,0.1,1,1000,500,47.3863636363636,50
glass,2,0.1,0.5,0.1,1,1000,500,65.9963269054178,72.7272727272727
glass,2,0.1,0.5,0.1,1,1000,500,46.3003663003663,52.3809523809524
glass,2,0.1,0.5,0.5,1,1000,500,23.2323232323232,31.8181818181818
glass,2,0.1,0.5,0.5,1,1000,500,22.9249011857708,36.3636363636364
glass,2,0.1,0.5,0.5,1,1000,500,67.0995670995671,68.1818181818182
glass,2,0.1,0.5,0.5,1,1000,500,63.6363636363636,68.1818181818182
glass,2,0.1,0.5,0.5,1,1000,500,15.8730158730159,23.8095238095238
glass,2,0.1,0.5,0.9,1,1000,500,32.034632034632,40.9090909090909
glass,2,0.1,0.5,0.9,1,1000,500,52.6515151515152,59.0909090909091
glass,2,0.1,0.5,0.9,1,1000,500,47.6190476190476,54.5454545454545
glass,2,0.1,0.5,0.9,1,1000,500,58.0578512396694,63.6363636363636
glass,2,0.1,0.5,0.9,1,1000,500,28.9760963674007,38.0952380952381
glass,2,0.1,0.5,3,1,1000,500,46.9155844155844,50
glass,2,0.1,0.5,3,1,1000,500,78.4313725490196,81.8181818181818
glass,2,0.1,0.5,3,1,1000,500,50,50
glass,2,0.1,0.5,3,1,1000,500,62.8708133971292,68.1818181818182
glass,2,0.1,0.5,3,1,1000,500,52.9478458049887,57.1428571428571
glass,2,0.1,0.9,0.1,1,1000,500,31.6271963330787,36.3636363636364
glass,2,0.1,0.9,0.1,1,1000,500,33.5,50
glass,2,0.1,0.9,0.1,1,1000,500,38.6433999437095,40.9090909090909
glass,2,0.1,0.9,0.1,1,1000,500,71.8881118881119,77.2727272727273
glass,2,0.1,0.9,0.1,1,1000,500,42.5170068027211,47.6190476190476
glass,2,0.1,0.9,0.5,1,1000,500,27.5260343371798,36.3636363636364
glass,2,0.1,0.9,0.5,1,1000,500,57.2431245225363,63.6363636363636
glass,2,0.1,0.9,0.5,1,1000,500,52.0397249809014,54.5454545454545
glass,2,0.1,0.9,0.5,1,1000,500,54.1940412528648,59.0909090909091
glass,2,0.1,0.9,0.5,1,1000,500,22.3673469387755,33.3333333333333
glass,2,0.1,0.9,0.9,1,1000,500,36.4801864801865,45.4545454545455
glass,2,0.1,0.9,0.9,1,1000,500,28.8676236044657,36.3636363636364
glass,2,0.1,0.9,0.9,1,1000,500,43.7044239183277,50
glass,2,0.1,0.9,0.9,1,1000,500,67.165158074249,72.7272727272727
glass,2,0.1,0.9,0.9,1,1000,500,18.5714285714286,28.5714285714286
glass,2,0.1,0.9,3,1,1000,500,42.9329004329004,45.4545454545455
glass,2,0.1,0.9,3,1,1000,500,73.7337662337662,77.2727272727273
glass,2,0.1,0.9,3,1,1000,500,72.7272727272727,72.7272727272727
glass,2,0.1,0.9,3,1,1000,500,69.5374800637958,72.7272727272727
glass,2,0.1,0.9,3,1,1000,500,48.2539682539682,52.3809523809524
glass,2,0.1,3,0.1,1,1000,500,13.6363636363636,22.7272727272727
glass,2,0.1,3,0.1,1,1000,500,49.7120271033315,59.0909090909091
glass,2,0.1,3,0.1,1,1000,500,44.56906729634,45.4545454545455
glass,2,0.1,3,0.1,1,1000,500,63.2604237867396,68.1818181818182
glass,2,0.1,3,0.1,1,1000,500,54.3589743589744,61.9047619047619
glass,2,0.1,3,0.5,1,1000,500,33.1060606060606,40.9090909090909
glass,2,0.1,3,0.5,1,1000,500,37.3829201101928,45.4545454545455
glass,2,0.1,3,0.5,1,1000,500,52.7435064935065,54.5454545454545
glass,2,0.1,3,0.5,1,1000,500,50.1298701298701,54.5454545454545
glass,2,0.1,3,0.5,1,1000,500,7.89115646258504,9.52380952380952
glass,2,0.1,3,0.9,1,1000,500,21.2987012987013,27.2727272727273
glass,2,0.1,3,0.9,1,1000,500,33.5,50
glass,2,0.1,3,0.9,1,1000,500,60.8610954263128,63.6363636363636
glass,2,0.1,3,0.9,1,1000,500,71.6161616161616,77.2727272727273
glass,2,0.1,3,0.9,1,1000,500,37.3949579831933,42.8571428571429
glass,2,0.1,3,3,1,1000,500,53.3251062662827,54.5454545454545
glass,2,0.1,3,3,1,1000,500,61.525974025974,63.6363636363636
glass,2,0.1,3,3,1,1000,500,55.6149732620321,54.5454545454545
glass,2,0.1,3,3,1,1000,500,68.7445887445887,72.7272727272727
glass,2,0.1,3,3,1,1000,500,61.1764705882353,61.9047619047619
glass,2,0.4,0.1,0.1,1,1000,500,17.3737373737374,31.8181818181818
glass,2,0.4,0.1,0.1,1,1000,500,26.1511216056671,36.3636363636364
glass,2,0.4,0.1,0.1,1,1000,500,35.9848484848485,40.9090909090909
glass,2,0.4,0.1,0.1,1,1000,500,28.5714285714286,36.3636363636364
glass,2,0.4,0.1,0.1,1,1000,500,30.1449275362319,38.0952380952381
glass,2,0.4,0.1,0.5,1,1000,500,25.7810301153954,36.3636363636364
glass,2,0.4,0.1,0.5,1,1000,500,39.1562384983438,45.4545454545455
glass,2,0.4,0.1,0.5,1,1000,500,42.2459893048128,45.4545454545455
glass,2,0.4,0.1,0.5,1,1000,500,62.0779220779221,68.1818181818182
glass,2,0.4,0.1,0.5,1,1000,500,43.9084724799011,47.6190476190476
glass,2,0.4,0.1,0.9,1,1000,500,32.8259975318799,36.3636363636364
glass,2,0.4,0.1,0.9,1,1000,500,28.3766233766234,31.8181818181818
glass,2,0.4,0.1,0.9,1,1000,500,42.2077922077922,45.4545454545455
glass,2,0.4,0.1,0.9,1,1000,500,42.0779220779221,50
glass,2,0.4,0.1,0.9,1,1000,500,41.8379281537176,47.6190476190476
glass,2,0.4,0.1,3,1,1000,500,43.7229437229437,50
glass,2,0.4,0.1,3,1,1000,500,22.6446280991735,36.3636363636364
glass,2,0.4,0.1,3,1,1000,500,62.7483627483628,68.1818181818182
glass,2,0.4,0.1,3,1,1000,500,73.8498343761502,77.2727272727273
glass,2,0.4,0.1,3,1,1000,500,39.1609977324263,38.0952380952381
glass,2,0.4,0.5,0.1,1,1000,500,26.3140495867769,36.3636363636364
glass,2,0.4,0.5,0.1,1,1000,500,33.5,50
glass,2,0.4,0.5,0.1,1,1000,500,53.4682708595752,59.0909090909091
glass,2,0.4,0.5,0.1,1,1000,500,57.8512396694215,63.6363636363636
glass,2,0.4,0.5,0.1,1,1000,500,28.289241622575,42.8571428571429
glass,2,0.4,0.5,0.5,1,1000,500,24.4903581267218,36.3636363636364
glass,2,0.4,0.5,0.5,1,1000,500,57.7651515151515,63.6363636363636
glass,2,0.4,0.5,0.5,1,1000,500,50,50
glass,2,0.4,0.5,0.5,1,1000,500,44,59.0909090909091
glass,2,0.4,0.5,0.5,1,1000,500,22.3673469387755,33.3333333333333
